Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0060,0.06,0.10,-0.99,3.30,4.09,2.38
0.0210,0.06,0.11,-0.99,3.23,4.21,2.26
0.0360,0.06,0.10,-0.99,2.75,3.91,2.26
0.0510,0.06,0.11,-0.99,2.75,3.78,2.26
0.0660,0.06,0.10,-0.99,2.75,3.66,2.01
0.0810,0.06,0.10,-0.99,2.62,3.60,2.20
0.0960,0.06,0.10,-0.99,2.62,3.72,1.95
0.1110,0.06,0.10,-0.99,2.93,3.60,2.20
0.1260,0.06,0.10,-0.99,2.81,3.78,2.01
0.1440,0.06,0.10,-0.99,2.93,3.54,2.14
0.1590,0.06,0.10,-0.99,2.93,3.42,2.14
0.1740,0.06,0.10,-0.99,3.17,3.78,2.08
0.1890,0.06,0.10,-0.99,2.87,3.85,2.20
0.2040,0.06,0.10,-0.99,2.56,3.85,2.08
0.2190,0.06,0.10,-0.99,2.75,3.66,2.01
0.2350,0.06,0.10,-0.99,2.87,3.30,2.01
0.2500,0.06,0.10,-0.99,2.81,3.72,2.32
0.2650,0.06,0.10,-0.99,2.81,3.78,2.01
0.2800,0.06,0.10,-0.99,2.75,3.78,2.14
0.2950,0.06,0.10,-0.99,2.87,3.60,2.14
0.3100,0.06,0.10,-0.99,2.99,3.60,2.26
0.3250,0.06,0.10,-0.99,2.99,4.09,2.26
0.3400,0.06,0.10,-0.99,2.99,3.91,2.20
0.3550,0.06,0.10,-0.99,2.99,4.03,2.08
0.3700,0.06,0.10,-0.99,2.99,3.72,2.01
0.3860,0.06,0.10,-0.99,2.99,3.48,2.01
0.4010,0.06,0.10,-0.99,2.99,3.72,2.26
0.4170,0.06,0.10,-0.99,2.99,3.85,2.08
0.4320,0.06,0.10,-0.99,2.87,3.54,2.01
0.4480,0.06,0.10,-0.99,3.05,3.66,2.20
0.4640,0.06,0.10,-0.99,3.11,3.60,2.14
0.4780,0.06,0.10,-0.99,2.87,3.66,2.14
0.4950,0.06,0.10,-0.99,2.81,3.60,2.14
0.5120,0.06,0.10,-0.99,3.23,3.91,2.08
0.5280,0.06,0.10,-0.99,3.17,3.78,2.14
0.5430,0.06,0.10,-0.99,3.23,3.78,2.08
0.5580,0.06,0.10,-0.99,3.11,3.48,2.20
0.5730,0.06,0.10,-0.99,2.99,3.66,2.20
0.5880,0.06,0.10,-0.99,3.17,3.72,2.32
0.6030,0.06,0.10,-0.99,2.99,3.78,2.26
0.6190,0.06,0.10,-0.99,3.11,3.36,2.20
0.6350,0.06,0.10,-0.99,3.11,3.85,2.32
0.6510,0.06,0.10,-0.99,2.93,3.54,2.20
0.6670,0.06,0.10,-0.99,3.17,3.85,2.08
0.6840,0.06,0.10,-0.99,2.93,3.78,1.95
0.6990,0.06,0.10,-0.99,2.87,3.54,2.14
0.7140,0.06,0.10,-0.99,2.93,3.48,1.95
0.7300,0.06,0.10,-0.99,3.11,3.36,2.01
0.7460,0.06,0.10,-0.99,2.93,3.66,2.20
0.7620,0.06,0.10,-0.99,2.87,3.60,2.14
0.7770,0.06,0.10,-0.99,2.81,3.60,1.95
0.7920,0.06,0.10,-0.99,2.69,3.85,2.08
0.8060,0.06,0.10,-0.99,2.75,3.54,2.08
0.8220,0.06,0.10,-0.99,2.81,3.66,2.20
0.8370,0.06,0.10,-0.99,3.05,3.85,1.95
0.8530,0.06,0.10,-0.99,2.93,3.85,2.14
0.8690,0.06,0.10,-0.99,3.05,3.85,2.14
0.8850,0.06,0.10,-0.99,3.05,3.78,2.20
0.9010,0.06,0.10,-0.99,2.99,3.91,2.08
