Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0120,0.10,0.12,-0.98,3.11,1.59,1.59
0.0270,0.10,0.12,-0.98,3.23,1.10,1.83
0.0420,0.10,0.12,-0.98,3.23,2.01,1.83
0.0570,0.10,0.12,-0.98,3.17,1.59,1.71
0.0720,0.10,0.12,-0.98,3.17,1.46,1.77
0.0840,0.10,0.12,-0.98,3.11,1.46,1.59
0.1000,0.10,0.12,-0.98,3.23,1.53,1.77
0.1170,0.10,0.12,-0.98,2.99,1.34,1.59
0.1330,0.10,0.12,-0.98,3.11,1.59,1.65
0.1480,0.10,0.12,-0.98,3.11,1.46,1.65
0.1510,0.10,0.12,-0.98,2.99,1.40,1.65
0.1780,0.10,0.12,-0.98,3.42,1.71,1.77
0.1940,0.10,0.12,-0.98,3.17,1.71,1.65
0.2090,0.10,0.12,-0.98,3.42,1.53,1.59
0.2230,0.10,0.12,-0.98,3.72,1.28,1.71
0.2390,0.10,0.12,-0.98,3.85,1.22,1.71
0.2490,0.10,0.12,-0.98,3.72,1.53,1.77
0.2670,0.10,0.12,-0.98,3.23,1.04,1.89
0.2830,0.13,0.14,-0.97,2.81,0.79,2.26
0.2990,0.10,0.12,-0.98,3.42,1.34,1.65
0.3150,0.10,0.12,-0.98,3.48,0.98,1.65
0.3310,0.10,0.12,-0.98,3.54,1.04,1.71
0.3340,0.10,0.12,-0.98,2.81,1.34,1.53
0.3640,0.10,0.12,-0.98,2.50,1.46,1.46
0.3790,0.10,0.12,-0.98,2.69,1.22,1.40
0.3870,0.09,0.13,-0.98,2.87,1.28,1.16
0.4030,0.10,0.15,-0.97,2.81,1.71,0.67
0.4250,0.10,0.15,-0.97,3.23,1.53,0.49
0.4410,0.10,0.13,-0.98,3.05,1.40,1.95
0.4570,0.10,0.12,-0.98,3.54,1.28,2.56
0.4600,0.10,0.10,-0.98,4.15,1.28,1.16
0.4760,0.10,0.09,-0.98,3.91,1.71,0.67
0.4970,0.10,0.09,-0.98,3.91,1.40,0.73
0.5150,0.10,0.11,-0.98,3.66,1.59,0.92
0.5320,0.09,0.12,-0.98,3.66,1.65,2.26
0.5470,0.10,0.12,-0.98,3.78,1.10,2.69
0.5630,0.10,0.12,-0.98,3.48,1.40,2.14
0.5780,0.10,0.12,-0.98,3.17,1.34,2.01
0.5930,0.10,0.11,-0.98,3.42,1.34,2.20
0.6090,0.10,0.11,-0.98,3.23,1.28,1.77
0.6250,0.10,0.12,-0.98,3.42,1.40,1.77
0.6340,0.10,0.12,-0.98,3.36,1.04,1.77
0.6470,0.10,0.12,-0.98,3.23,1.46,1.59
0.6690,0.10,0.12,-0.98,3.66,1.28,1.77
0.6870,0.10,0.12,-0.98,3.17,1.40,1.59
0.7040,0.10,0.12,-0.98,3.30,1.22,1.65
0.7190,0.10,0.12,-0.98,3.23,0.92,1.59
0.7360,0.10,0.12,-0.98,3.17,1.53,1.65
0.7520,0.10,0.12,-0.98,3.54,1.22,1.95
0.7680,0.11,0.11,-0.98,3.36,1.16,1.83
0.7710,0.10,0.12,-0.98,3.54,1.46,1.77
0.7990,0.10,0.12,-0.98,3.54,1.34,1.65
0.8030,0.10,0.12,-0.98,3.30,1.28,1.53
0.8200,0.10,0.12,-0.98,3.05,1.46,1.65
0.8360,0.10,0.12,-0.98,3.17,1.53,1.95
0.8630,0.09,0.13,-0.98,3.36,1.16,3.17
0.8740,0.10,0.14,-0.98,2.99,1.28,4.94
0.8900,0.10,0.13,-0.98,2.75,0.79,6.35
0.9070,0.09,0.13,-0.98,2.56,0.49,7.08
0.9230,0.10,0.12,-0.98,2.56,0.24,8.24
0.9400,0.10,0.10,-0.98,3.30,0.79,6.35
0.9560,0.10,0.09,-0.98,3.17,0.98,3.85
0.9720,0.10,0.10,-0.98,3.60,1.22,1.77
0.9880,0.10,0.12,-0.98,3.60,0.92,1.65
1.0040,0.10,0.12,-0.98,3.48,1.34,1.77
1.0200,0.10,0.13,-0.98,3.60,1.16,2.69
1.0350,0.10,0.13,-0.98,3.54,1.34,2.87
1.0410,0.10,0.12,-0.98,3.36,0.92,2.87
1.0560,0.10,0.12,-0.98,3.36,1.10,2.75
1.0790,0.10,0.13,-0.98,3.17,1.16,3.05
1.0950,0.10,0.13,-0.98,3.17,0.98,4.27
1.1100,0.10,0.12,-0.98,3.05,0.79,4.64
1.1130,0.10,0.11,-0.98,2.99,1.10,4.33
1.1350,0.10,0.11,-0.98,3.17,1.10,3.91
1.1510,0.10,0.11,-0.98,3.17,0.98,2.81
1.1680,0.10,0.11,-0.98,3.11,1.34,2.08
1.1850,0.10,0.12,-0.98,3.23,1.04,1.83
1.2010,0.10,0.13,-0.98,3.23,1.46,2.08
1.2180,0.10,0.12,-0.98,3.36,1.28,3.05
1.2330,0.10,0.12,-0.98,3.17,1.34,2.99
1.2490,0.10,0.12,-0.98,3.23,1.04,2.50
1.2530,0.10,0.12,-0.98,3.30,1.22,2.20
1.2800,0.10,0.12,-0.98,3.30,1.34,1.77
1.2850,0.10,0.12,-0.98,3.11,1.10,1.71
1.3010,0.10,0.12,-0.98,3.30,1.53,1.77
1.3240,0.10,0.12,-0.98,3.23,1.34,1.95
1.3400,0.10,0.11,-0.98,3.17,1.22,1.95
1.3570,0.10,0.11,-0.98,3.36,1.28,1.71
1.3740,0.10,0.12,-0.98,3.36,1.46,1.59
1.3900,0.10,0.12,-0.98,3.23,1.16,1.40
1.4060,0.10,0.12,-0.98,3.36,1.16,1.40
1.4220,0.10,0.12,-0.98,3.36,0.98,1.53
1.4370,0.10,0.11,-0.98,3.54,1.16,2.20
1.4530,0.10,0.11,-0.98,3.48,1.10,1.95
1.4680,0.10,0.12,-0.98,3.60,1.16,1.71
1.4730,0.10,0.12,-0.98,3.66,1.40,1.71
1.4880,0.10,0.12,-0.98,3.66,1.22,1.71
1.5110,0.10,0.12,-0.98,3.60,0.98,1.77
1.5270,0.10,0.12,-0.98,3.60,1.53,1.77
1.5420,0.10,0.12,-0.98,3.30,1.46,1.59
1.5440,0.10,0.12,-0.98,3.54,1.22,1.59
1.5740,0.10,0.12,-0.98,3.54,1.04,1.77
1.5900,0.10,0.12,-0.98,3.42,0.98,1.71
1.6060,0.10,0.12,-0.98,3.42,1.65,1.83
1.6220,0.10,0.12,-0.98,3.66,1.34,1.71
1.6390,0.10,0.12,-0.98,3.48,1.34,1.71
1.6550,0.10,0.12,-0.98,3.60,1.10,1.59
1.6700,0.10,0.12,-0.98,3.36,1.22,1.71
1.6860,0.10,0.12,-0.98,3.23,1.40,1.77
1.6940,0.10,0.12,-0.98,3.36,1.40,1.95
1.7090,0.10,0.12,-0.98,3.42,1.22,1.77
1.7320,0.10,0.12,-0.98,3.23,1.40,1.71
1.7490,0.10,0.12,-0.98,3.17,1.16,1.77
1.7640,0.10,0.12,-0.98,3.23,1.16,1.71
1.7800,0.10,0.12,-0.98,3.23,1.34,1.71
1.7960,0.10,0.12,-0.98,3.23,1.22,1.71
1.8110,0.10,0.12,-0.98,3.17,1.34,3.23
1.8260,0.10,0.12,-0.98,3.05,1.46,3.72
1.8410,0.10,0.12,-0.98,3.05,1.04,2.93
1.8550,0.10,0.12,-0.98,3.30,1.34,2.56
1.8700,0.10,0.12,-0.98,3.30,0.85,3.05
1.8820,0.10,0.12,-0.98,3.23,1.16,2.56
1.8990,0.10,0.12,-0.98,3.17,1.16,2.44
1.9160,0.10,0.12,-0.98,3.36,1.28,2.56
1.9320,0.10,0.12,-0.98,3.17,1.10,2.81
1.9480,0.10,0.12,-0.98,3.30,0.79,2.69
1.9640,0.10,0.12,-0.98,3.23,1.34,2.38
1.9810,0.10,0.12,-0.98,3.17,1.22,1.89
1.9960,0.10,0.12,-0.98,3.23,1.22,2.01
2.0100,0.10,0.12,-0.98,3.36,1.04,2.32
2.0260,0.10,0.12,-0.98,3.36,1.04,2.38
2.0360,0.10,0.12,-0.98,3.23,1.46,2.01
2.0480,0.10,0.12,-0.98,3.42,1.16,2.08
2.0720,0.10,0.12,-0.98,3.54,0.73,2.32
2.0890,0.10,0.12,-0.98,3.05,0.98,2.87
2.1040,0.10,0.12,-0.98,3.11,0.79,3.30
2.1200,0.10,0.12,-0.98,3.23,0.67,3.42
2.1350,0.10,0.12,-0.98,3.17,0.79,3.30
2.1510,0.10,0.12,-0.98,2.99,0.98,3.30
2.1670,0.10,0.12,-0.98,3.05,1.04,2.81
2.1820,0.10,0.12,-0.98,2.93,1.22,3.11
2.1970,0.10,0.12,-0.98,3.36,0.79,3.11
2.2130,0.10,0.12,-0.98,3.30,0.85,3.54
2.2230,0.10,0.13,-0.98,3.23,0.67,3.97
2.2380,0.10,0.12,-0.98,3.23,1.22,4.58
2.2570,0.10,0.11,-0.98,3.17,0.79,4.88
2.2630,0.09,0.11,-0.98,2.93,0.98,3.54
2.2880,0.10,0.11,-0.98,3.17,0.67,3.54
2.3020,0.10,0.11,-0.98,3.36,1.28,2.93
2.3130,0.10,0.12,-0.98,3.17,1.28,2.38
2.3300,0.10,0.12,-0.98,3.17,0.92,2.81
2.3470,0.10,0.12,-0.98,3.17,1.10,2.87
2.3620,0.10,0.12,-0.98,3.11,0.79,2.81
2.3770,0.10,0.12,-0.98,3.23,1.04,3.05
2.3920,0.10,0.12,-0.98,2.99,1.22,2.69
2.4070,0.10,0.12,-0.98,3.11,1.28,2.75
2.4230,0.10,0.12,-0.98,3.30,1.10,3.17
2.4370,0.10,0.12,-0.98,3.30,1.28,3.66
2.4520,0.10,0.12,-0.98,3.23,1.28,3.54
2.4630,0.10,0.12,-0.98,3.11,1.28,2.99
2.4810,0.09,0.12,-0.98,3.05,1.71,2.87
2.4980,0.10,0.11,-0.98,2.93,1.59,3.23
2.5140,0.10,0.11,-0.98,3.23,1.34,3.17
2.5300,0.10,0.12,-0.98,3.05,1.22,2.50
2.5450,0.10,0.12,-0.98,3.23,1.16,2.44
2.5600,0.10,0.12,-0.98,3.42,1.22,2.26
2.5760,0.10,0.12,-0.98,3.23,1.40,3.17
2.5920,0.10,0.12,-0.98,3.30,1.16,3.05
2.6090,0.10,0.12,-0.98,3.30,1.16,2.81
2.6260,0.10,0.12,-0.98,2.93,1.16,2.99
2.6420,0.10,0.12,-0.98,3.05,1.46,2.93
2.6580,0.10,0.11,-0.98,3.36,0.92,2.99
2.6730,0.10,0.12,-0.98,3.23,1.22,2.69
2.6890,0.10,0.11,-0.98,3.30,1.28,2.20
2.7040,0.10,0.11,-0.98,3.36,1.40,1.77
2.7140,0.10,0.12,-0.98,3.48,1.28,2.08
2.7300,0.10,0.11,-0.98,3.42,1.10,2.26
2.7480,0.10,0.12,-0.98,3.11,1.53,2.38
2.7640,0.10,0.12,-0.98,3.11,1.59,2.69
2.7790,0.10,0.12,-0.98,2.99,1.53,2.81
2.7950,0.10,0.12,-0.98,3.11,1.16,2.75
2.8100,0.10,0.12,-0.98,3.23,0.67,2.56
2.8140,0.10,0.12,-0.98,3.17,1.04,2.50
2.8370,0.10,0.12,-0.98,3.23,1.34,2.75
2.8520,0.10,0.12,-0.98,3.11,1.46,2.81
2.8700,0.10,0.12,-0.98,3.42,1.10,3.05
2.8850,0.10,0.12,-0.98,3.36,1.34,2.81
2.9000,0.10,0.12,-0.98,3.36,1.40,3.05
2.9020,0.10,0.12,-0.98,3.30,1.22,3.54
2.9300,0.10,0.12,-0.98,3.23,1.28,2.69
2.9370,0.10,0.11,-0.98,3.23,1.40,3.05
2.9600,0.10,0.11,-0.98,3.11,1.40,2.93
2.9750,0.10,0.11,-0.98,3.30,1.10,2.62
2.9850,0.10,0.12,-0.98,3.11,1.28,2.69
3.0040,0.10,0.12,-0.98,3.42,1.40,2.69
3.0190,0.10,0.12,-0.98,3.36,1.28,2.69
3.0360,0.10,0.13,-0.98,3.36,0.73,2.87
3.0520,0.10,0.12,-0.98,3.11,1.16,3.42
3.0680,0.10,0.12,-0.98,3.30,1.34,3.23
3.0840,0.10,0.12,-0.98,3.17,1.04,3.17
3.0860,0.10,0.12,-0.98,3.30,0.98,3.36
