Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0110,0.09,0.13,-0.98,2.87,0.92,1.40
0.0270,0.09,0.13,-0.98,3.11,0.24,1.46
0.0410,0.09,0.13,-0.98,3.17,0.06,1.40
0.0560,0.09,0.13,-0.98,3.23,0.00,1.34
0.0660,0.09,0.13,-0.98,3.30,0.67,1.53
0.0840,0.09,0.13,-0.98,3.42,0.49,1.59
0.1000,0.09,0.13,-0.98,3.36,0.55,1.53
0.1160,0.09,0.13,-0.98,3.42,0.24,1.53
0.1310,0.09,0.13,-0.98,3.48,0.24,1.53
0.1460,0.09,0.13,-0.98,3.36,0.06,1.59
0.1610,0.09,0.13,-0.98,3.48,0.12,1.46
0.1660,0.09,0.13,-0.98,3.36,0.12,1.34
0.1840,0.09,0.13,-0.98,3.48,-0.06,1.46
0.2060,0.09,0.13,-0.98,3.23,0.55,1.53
0.2170,0.09,0.13,-0.98,3.30,0.00,1.40
0.2330,0.09,0.13,-0.98,3.42,0.00,1.40
0.2500,0.09,0.13,-0.98,3.36,-0.12,1.46
0.2660,0.09,0.13,-0.98,3.48,0.12,1.46
0.2810,0.09,0.13,-0.98,3.36,0.18,1.53
0.2960,0.09,0.13,-0.98,3.36,0.00,1.46
0.3110,0.09,0.13,-0.98,3.36,-0.18,1.46
0.3260,0.09,0.13,-0.98,3.42,0.12,1.40
0.3330,0.09,0.13,-0.98,3.30,0.06,1.46
0.3490,0.09,0.13,-0.98,3.36,0.31,1.40
0.3690,0.09,0.13,-0.98,3.36,0.37,1.59
0.3860,0.09,0.13,-0.98,3.23,0.37,1.46
0.4010,0.09,0.13,-0.98,3.30,0.12,1.40
0.4170,0.08,0.13,-0.98,3.36,0.37,1.53
0.4330,0.09,0.13,-0.98,3.42,0.12,1.46
0.4360,0.09,0.13,-0.98,3.23,0.73,1.59
0.4510,0.09,0.13,-0.98,3.30,0.49,1.46
0.4800,0.09,0.13,-0.98,3.48,0.43,1.59
0.4950,0.09,0.13,-0.98,3.30,0.31,1.53
0.5070,0.09,0.13,-0.98,3.36,0.24,1.53
0.5250,0.09,0.13,-0.98,3.36,0.31,1.65
0.5390,0.09,0.13,-0.98,3.30,0.24,1.40
0.5570,0.09,0.13,-0.98,3.17,0.00,1.40
0.5730,0.09,0.13,-0.98,3.23,0.49,1.34
0.5740,0.09,0.13,-0.98,3.36,0.55,1.59
0.6040,0.09,0.13,-0.98,3.30,0.31,1.59
0.6070,0.09,0.13,-0.98,3.36,0.24,1.46
0.6260,0.09,0.13,-0.98,3.36,0.61,1.46
0.6500,0.09,0.13,-0.98,3.23,0.67,1.53
0.6610,0.09,0.13,-0.98,3.30,-0.43,1.46
0.6780,0.09,0.13,-0.98,3.42,0.00,1.46
0.6950,0.09,0.13,-0.98,3.36,0.31,1.53
