0.118	0	0
0.165	91	85
0.191	91	85
0.208	91	85
0.225	91	85
0.241	91	85
0.258	91	85
0.275	91	85
0.292	91	85
0.308	91	85
0.325	91	85
0.342	91	85
0.359	91	85
0.375	91	85
0.392	91	85
0.408	91	85
0.424	91	85
0.441	91	85
0.458	91	85
0.475	91	85
0.492	91	85
0.508	91	85
0.525	91	85
0.543	91	85
0.558	91	85
0.575	91	85
0.592	91	85
0.61	91	85
0.625	91	85
0.642	91	85
0.659	91	85
0.676	91	85
0.692	91	85
0.709	91	85
0.725	91	85
0.742	91	85
0.759	91	85
0.774	91	85
0.791	91	85
0.808	91	85
0.824	91	85
0.842	91	85
0.858	91	85
0.874	91	85
0.891	91	85
0.908	91	85
0.924	91	85
0.941	91	85
0.958	91	85
0.975	91	85
0.992	91	85
1.008	91	85
1.025	91	85
1.042	91	85
1.059	91	85
1.074	91	85
1.091	91	85
1.108	91	85
1.125	91	85
1.142	91	85
1.158	91	85
1.176	91	85
1.191	91	85
1.208	91	85
1.224	91	85
1.241	91	85
1.258	91	85
1.274	91	85
1.291	91	85
1.308	91	85
1.324	91	85
1.341	91	85
1.358	91	85
1.375	91	85
1.391	91	85
1.409	91	85
1.425	91	85
1.442	91	85
1.458	91	85
1.475	91	85
1.491	91	85
1.508	91	85
1.524	91	85
1.541	91	85
1.558	91	85
1.575	91	85
1.591	91	85
1.608	91	85
1.624	91	85
1.642	91	85
1.658	91	85
1.675	91	85
1.691	91	85
1.708	91	85
1.725	91	85
1.741	91	85
1.759	91	85
1.775	91	85
1.792	91	85
1.808	91	85
1.825	91	85
1.842	91	85
1.857	91	85
1.875	91	85
1.892	91	85
1.908	91	85
1.924	91	85
1.941	91	85
1.958	91	85
1.974	91	85
1.991	91	85
2.008	91	85
2.025	91	85
2.042	91	85
2.059	91	85
2.075	91	85
2.092	91	85
2.108	91	85
2.125	91	85
2.142	91	85
2.158	91	85
2.174	91	85
2.191	91	85
2.208	91	85
2.224	91	85
2.242	91	85
2.258	91	85
2.276	91	85
2.291	91	85
2.308	91	85
2.325	91	85
2.342	91	85
2.358	91	85
2.375	91	85
2.391	91	85
2.408	91	85
2.425	91	85
