Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0110,0.08,0.12,-0.99,2.87,4.21,2.32
0.0260,0.08,0.12,-0.99,3.05,4.03,2.26
0.0410,0.08,0.12,-1.00,2.99,3.97,2.20
0.0570,0.08,0.12,-0.99,3.05,4.21,2.20
0.0720,0.08,0.11,-0.99,2.99,4.03,2.26
0.0830,0.08,0.11,-0.99,2.93,3.85,2.14
0.1010,0.08,0.11,-0.99,3.11,4.03,2.26
0.1170,0.08,0.12,-0.99,3.05,4.03,2.44
0.1260,0.08,0.12,-0.99,3.30,3.91,2.32
0.1460,0.08,0.12,-0.99,2.99,3.91,2.26
0.1620,0.08,0.12,-0.99,2.87,3.97,2.32
0.1770,0.08,0.12,-0.99,3.11,4.03,2.14
0.1910,0.08,0.12,-1.00,3.23,4.46,2.26
0.2070,0.08,0.12,-0.99,3.23,4.46,2.32
0.2210,0.08,0.12,-0.99,2.75,4.15,2.14
0.2340,0.08,0.12,-1.00,3.05,4.21,2.32
0.2500,0.08,0.12,-0.99,3.11,3.97,2.32
0.2670,0.08,0.11,-0.99,2.87,3.97,2.14
0.2820,0.08,0.11,-1.00,3.30,3.85,2.26
0.2970,0.08,0.11,-1.00,2.87,3.97,2.14
0.3110,0.08,0.11,-0.99,2.93,3.85,2.26
0.3260,0.08,0.12,-0.99,3.11,4.09,2.26
0.3420,0.08,0.12,-1.00,3.11,3.97,2.14
0.3560,0.08,0.12,-1.00,2.99,4.09,2.14
0.3720,0.08,0.12,-0.99,2.81,3.78,2.14
0.3830,0.08,0.12,-0.99,2.99,3.91,2.20
0.4000,0.08,0.12,-0.99,3.05,4.15,2.20
0.4170,0.08,0.12,-0.99,3.30,3.85,2.20
0.4330,0.08,0.12,-0.99,2.93,4.15,2.20
0.4490,0.08,0.11,-0.99,3.05,3.85,2.20
0.4630,0.08,0.11,-1.00,2.93,3.97,2.14
0.4780,0.08,0.11,-1.00,2.81,3.97,2.14
0.4930,0.08,0.11,-1.00,2.93,4.27,2.38
0.5080,0.08,0.11,-0.99,2.99,4.03,2.20
0.5240,0.08,0.11,-0.99,3.05,4.15,2.20
0.5390,0.08,0.12,-1.00,3.17,3.97,2.26
0.5500,0.08,0.12,-0.99,2.99,3.91,2.26
0.5660,0.08,0.12,-0.99,2.99,4.15,2.26
0.5830,0.08,0.12,-0.99,2.87,3.97,2.50
0.6000,0.08,0.13,-0.99,3.11,3.91,3.17
0.6170,0.10,0.12,-0.99,2.56,3.36,6.16
0.6330,0.08,0.12,-0.99,2.62,3.54,4.21
0.6490,0.08,0.11,-0.99,2.93,3.48,3.36
0.6640,0.08,0.11,-1.00,3.11,3.78,3.11
0.6790,0.08,0.11,-1.00,3.17,3.85,3.17
0.6940,0.07,0.11,-1.00,2.93,3.97,2.99
0.7090,0.08,0.11,-0.99,3.11,3.91,2.81
0.7250,0.08,0.11,-0.99,3.11,4.03,2.69
0.7340,0.08,0.12,-1.00,3.05,3.91,2.62
0.7490,0.08,0.12,-1.00,2.99,4.09,2.81
0.7690,0.08,0.12,-0.99,2.93,3.66,2.75
0.7860,0.08,0.12,-0.99,2.99,3.91,2.56
0.8020,0.08,0.12,-1.00,3.11,4.21,2.69
0.8180,0.08,0.12,-0.99,3.11,3.85,2.50
0.8270,0.08,0.12,-0.99,3.11,3.97,2.69
0.8360,0.08,0.12,-0.99,2.75,3.78,3.91
0.8650,0.08,0.11,-0.99,2.93,3.72,3.91
0.8800,0.08,0.11,-1.00,2.75,3.78,2.93
0.8900,0.08,0.12,-0.99,3.17,3.60,2.93
0.9070,0.08,0.11,-1.00,2.75,3.72,2.93
0.9230,0.08,0.12,-0.99,2.62,4.03,2.93
0.9400,0.08,0.12,-0.99,2.75,3.60,3.54
0.9560,0.08,0.12,-0.99,3.11,3.66,4.70
0.9720,0.08,0.11,-1.00,2.87,3.85,4.82
0.9880,0.08,0.12,-1.00,2.75,3.91,3.48
1.0040,0.08,0.12,-0.99,2.93,3.66,2.99
1.0060,0.08,0.12,-0.99,2.87,3.85,3.05
1.0340,0.08,0.12,-0.99,2.81,3.85,3.72
1.0500,0.08,0.12,-0.99,2.62,3.78,3.97
1.0590,0.08,0.11,-0.99,2.81,3.60,4.27
1.0740,0.08,0.11,-1.00,2.69,3.72,3.23
1.0910,0.08,0.11,-0.99,2.87,3.72,2.50
1.1080,0.08,0.12,-1.00,3.11,4.09,2.32
1.1250,0.08,0.11,-1.00,3.11,3.60,3.97
1.1410,0.08,0.12,-1.00,2.81,3.60,4.94
1.1580,0.08,0.12,-0.99,2.62,3.72,5.13
1.1740,0.09,0.11,-0.99,2.75,3.48,4.76
1.1900,0.08,0.12,-0.99,2.99,3.85,3.05
1.2060,0.08,0.12,-0.99,2.87,3.78,3.11
1.2220,0.08,0.13,-0.99,2.81,3.72,4.09
1.2380,0.08,0.12,-0.99,2.50,3.72,4.33
1.2420,0.08,0.12,-0.99,2.75,3.42,4.33
1.2570,0.08,0.12,-0.99,2.81,3.54,4.58
1.2790,0.08,0.11,-1.00,2.62,3.60,4.52
1.2960,0.08,0.11,-0.99,2.93,3.97,3.91
1.3120,0.08,0.13,-0.99,2.93,3.60,4.64
1.3290,0.08,0.12,-1.00,2.56,3.36,5.92
1.3450,0.08,0.10,-1.00,2.50,3.30,5.86
1.3600,0.08,0.10,-1.00,3.05,3.78,3.54
1.3750,0.08,0.11,-1.00,2.87,4.03,2.93
1.3910,0.08,0.12,-0.99,2.93,4.15,2.26
1.4060,0.08,0.12,-0.99,2.99,4.27,2.20
1.4220,0.08,0.12,-0.99,3.05,3.97,2.20
1.4370,0.08,0.12,-0.99,2.99,4.03,2.32
1.4530,0.08,0.12,-0.99,2.87,3.91,2.32
1.4670,0.08,0.11,-0.99,2.99,3.85,2.20
1.4790,0.08,0.11,-1.00,2.99,4.15,2.20
1.4950,0.08,0.11,-0.99,2.93,4.03,2.32
1.5100,0.08,0.11,-1.00,3.11,3.85,2.20
1.5310,0.08,0.11,-1.00,3.05,3.91,2.20
1.5460,0.08,0.11,-0.99,3.17,3.97,2.20
1.5610,0.08,0.12,-0.99,3.11,3.85,2.20
1.5770,0.08,0.12,-1.00,3.17,4.33,2.32
1.5930,0.08,0.12,-0.99,3.05,4.03,2.26
1.6100,0.08,0.12,-0.99,2.93,4.09,2.08
1.6250,0.08,0.12,-0.99,2.99,3.91,2.38
1.6400,0.05,0.12,-1.00,3.11,3.91,2.20
1.6550,0.07,0.12,-1.00,3.23,3.97,2.26
1.6660,0.09,0.12,-0.99,2.99,4.03,2.14
1.6820,0.09,0.11,-0.99,3.17,3.91,2.20
1.6980,0.08,0.11,-0.99,2.93,4.09,2.26
1.7150,0.08,0.11,-1.00,2.99,4.03,2.38
1.7310,0.08,0.11,-1.00,2.87,4.03,2.20
1.7460,0.08,0.11,-1.00,3.17,3.85,2.20
1.7620,0.08,0.12,-0.99,3.11,4.33,2.26
1.7650,0.08,0.12,-0.99,2.99,3.91,2.14
1.7810,0.08,0.12,-1.00,2.99,4.27,2.20
1.8030,0.08,0.12,-0.99,2.87,4.03,2.26
1.8230,0.08,0.12,-0.99,2.87,3.97,2.20
1.8350,0.08,0.12,-0.99,3.05,3.91,2.26
1.8510,0.08,0.12,-0.99,2.87,4.03,2.20
1.8670,0.08,0.12,-0.99,2.99,3.97,2.32
1.8840,0.08,0.11,-0.99,2.75,3.48,4.76
1.9010,0.08,0.11,-0.99,2.62,3.66,4.58
1.9160,0.08,0.11,-0.99,2.62,3.78,3.85
1.9310,0.08,0.11,-0.99,2.93,3.66,3.66
1.9470,0.08,0.11,-0.99,2.87,3.85,3.30
1.9520,0.08,0.11,-1.00,2.87,3.78,2.93
1.9770,0.08,0.12,-0.99,2.99,3.97,2.56
1.9920,0.08,0.12,-1.00,3.05,3.78,2.32
2.0070,0.08,0.12,-0.99,2.93,3.85,2.26
2.0180,0.08,0.12,-0.99,3.11,3.85,2.26
2.0350,0.08,0.12,-0.99,3.05,3.60,2.26
2.0510,0.08,0.12,-0.99,2.93,3.97,2.26
2.0680,0.08,0.12,-0.99,2.93,4.03,2.26
2.0850,0.08,0.12,-1.00,2.99,3.91,2.38
2.1010,0.08,0.12,-0.99,3.05,4.03,2.32
2.1180,0.08,0.12,-0.99,2.99,3.72,3.36
2.1330,0.08,0.11,-1.00,3.05,3.72,4.27
2.1500,0.08,0.12,-0.99,2.81,3.66,3.72
2.1650,0.08,0.12,-0.99,3.05,3.97,3.23
2.1800,0.08,0.11,-1.00,3.23,3.60,3.36
2.1950,0.08,0.12,-1.00,3.11,3.85,3.05
2.2090,0.08,0.12,-0.99,2.93,4.03,3.05
2.2250,0.08,0.12,-0.99,2.93,3.72,3.05
2.2350,0.08,0.12,-0.99,2.87,3.78,3.05
2.2510,0.08,0.12,-0.99,2.75,3.91,3.97
2.2680,0.08,0.12,-0.99,2.69,3.72,4.70
2.2840,0.08,0.11,-1.00,2.62,3.36,4.27
2.3030,0.08,0.11,-0.99,2.99,3.60,3.97
2.3180,0.08,0.11,-1.00,2.87,3.78,3.85
2.3350,0.08,0.11,-1.00,3.11,3.85,3.42
2.3500,0.08,0.11,-0.99,3.11,4.03,3.30
2.3660,0.08,0.12,-0.99,3.11,3.91,3.42
2.3820,0.08,0.12,-1.00,2.93,3.48,3.72
2.3840,0.08,0.12,-0.99,2.81,3.72,3.91
2.4140,0.08,0.12,-0.99,2.81,3.60,4.03
2.4280,0.08,0.12,-0.99,2.87,3.66,4.03
2.4440,0.08,0.12,-0.99,2.87,3.72,4.03
2.4600,0.08,0.12,-0.99,2.81,3.97,3.78
2.4750,0.08,0.12,-0.99,3.11,3.78,3.54
2.4860,0.08,0.12,-1.00,2.87,3.97,3.48
2.5030,0.08,0.12,-0.99,2.81,3.85,4.21
2.5190,0.08,0.10,-1.00,2.99,3.85,4.33
2.5350,0.08,0.11,-0.99,2.99,3.97,3.48
2.5510,0.08,0.11,-1.00,2.99,3.91,3.17
2.5670,0.08,0.12,-1.00,3.05,3.85,2.69
2.5690,0.08,0.12,-0.99,3.11,4.03,2.75
2.5980,0.08,0.12,-0.99,2.93,3.60,3.30
2.6130,0.08,0.12,-0.99,2.81,3.48,3.54
2.6210,0.08,0.12,-0.99,2.81,3.60,3.36
2.6370,0.08,0.12,-0.99,2.99,3.66,3.30
2.6540,0.08,0.12,-0.99,3.11,3.91,3.54
2.6710,0.08,0.12,-0.99,3.11,3.66,3.48
2.6880,0.08,0.12,-0.99,3.05,3.85,3.42
2.7030,0.08,0.12,-0.99,2.93,3.72,3.72
2.7190,0.08,0.11,-1.00,2.87,3.60,4.03
2.7350,0.08,0.11,-0.99,2.99,3.36,3.66
2.7380,0.08,0.11,-1.00,2.87,3.66,3.54
2.7530,0.08,0.11,-1.00,2.93,4.03,2.99
2.7810,0.08,0.12,-1.00,2.99,4.15,2.56
2.7910,0.08,0.12,-0.99,3.11,3.72,3.42
2.8080,0.08,0.12,-0.99,2.99,3.85,3.48
2.8240,0.08,0.12,-0.99,2.87,3.97,3.97
2.8400,0.08,0.12,-1.00,3.11,3.78,4.21
2.8570,0.08,0.12,-1.00,2.99,3.72,3.97
2.8730,0.08,0.11,-0.99,2.81,3.72,3.36
