0.116	0	0
0.169	65	91
0.194	65	91
0.211	65	91
0.228	65	91
0.243	65	91
0.26	65	91
0.277	65	91
0.295	65	91
0.311	65	91
0.327	65	91
0.344	65	91
0.36	65	91
0.377	65	91
0.393	65	91
0.41	65	91
0.426	65	91
0.443	65	91
0.461	65	91
0.476	65	91
0.493	65	91
0.509	65	91
0.526	65	91
0.543	65	91
0.559	65	91
0.576	65	91
0.593	65	91
0.609	65	91
0.625	65	91
0.642	65	91
0.66	65	91
0.677	65	91
0.692	65	91
0.709	65	91
0.725	65	91
0.742	65	91
0.759	65	91
0.776	65	91
0.791	65	91
0.808	65	91
0.825	65	91
0.842	65	91
0.858	65	91
0.875	65	91
0.891	65	91
0.908	65	91
0.925	65	91
0.941	65	91
0.958	65	91
0.974	65	91
0.991	65	91
1.008	65	91
1.025	65	91
1.041	65	91
1.058	65	91
1.073	65	91
1.091	65	91
1.108	65	91
1.123	65	91
1.14	65	91
1.157	65	91
1.174	65	91
1.19	65	91
1.207	65	91
1.223	65	91
1.24	65	91
1.257	65	91
1.273	65	91
1.29	65	91
1.306	65	91
1.323	65	91
1.339	65	91
1.357	65	91
1.373	65	91
1.389	65	91
1.405	65	91
1.422	65	91
1.439	65	91
1.457	65	91
1.473	65	91
1.488	65	91
1.505	65	91
1.522	65	91
1.538	65	91
1.554	65	91
1.572	65	91
1.588	65	91
1.605	65	91
1.622	65	91
1.638	65	91
1.655	65	91
1.672	83	119
1.687	152	225
1.704	248	342
1.721	345	436
1.738	393	471
1.754	431	498
1.771	448	510
1.788	459	515
1.804	469	516
1.821	475	517
1.837	481	517
1.854	486	519
1.87	497	520
1.887	510	524
1.904	524	527
1.92	563	533
1.937	591	538
1.954	616	542
1.969	643	542
1.987	677	542
2.004	722	540
2.019	767	534
2.036	811	526
2.054	850	520
2.076	885	513
2.086	920	500
2.103	930	496
2.119	940	489
2.135	952	481
2.153	967	472
2.169	987	456
2.186	1027	434
2.203	1051	415
2.219	1063	400
2.235	1074	385
2.252	1079	370
2.269	1080	356
2.286	1080	345
2.302	1077	339
2.319	1073	332
2.334	1067	325
2.353	1057	316
2.368	1035	303
2.385	991	285
2.402	938	268
2.418	855	250
2.435	790	239
2.451	717	227
2.469	672	224
2.484	643	223
2.501	629	223
2.518	623	223
2.534	619	227
2.552	614	232
2.567	608	238
2.584	602	246
2.601	598	255
2.617	594	265
2.633	591	279
2.65	591	291
2.666	593	314
2.684	600	335
2.7	608	350
2.717	619	365
2.733	635	382
2.75	651	395
2.766	678	408
2.783	707	418
2.801	722	425
2.816	756	438
2.833	786	443
2.85	816	443
2.866	837	438
2.883	855	430
2.9	869	420
2.915	896	402
2.932	921	383
2.949	942	365
2.965	963	345
2.982	980	329
2.998	996	312
3.016	1011	297
3.033	1031	282
3.049	1045	273
3.066	1060	266
3.083	1075	261
3.098	1093	258
3.114	1107	258
3.132	1120	258
