Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0120,-0.04,0.10,-1.00,3.54,5.49,2.75
0.0180,-0.04,0.10,-1.00,3.11,5.19,2.62
0.0410,-0.04,0.10,-1.00,3.17,5.13,2.75
0.0560,-0.04,0.10,-1.00,2.93,4.64,2.50
0.0660,-0.04,0.10,-1.00,2.62,4.94,2.50
0.0850,-0.03,0.10,-1.00,2.87,4.82,2.69
0.1000,-0.03,0.10,-1.00,2.69,5.25,2.62
0.1160,-0.04,0.10,-1.00,2.75,5.13,2.69
0.1310,-0.04,0.10,-1.00,2.44,5.13,2.38
0.1460,-0.04,0.10,-1.00,2.75,4.88,2.56
0.1610,-0.04,0.10,-1.00,3.30,4.82,2.56
0.1760,-0.04,0.10,-1.00,3.78,4.27,2.50
0.1830,-0.04,0.10,-1.00,3.54,4.33,2.75
0.2000,-0.04,0.10,-1.00,3.17,4.39,2.56
0.2170,-0.04,0.10,-1.00,2.87,4.15,2.44
0.2340,-0.03,0.10,-1.00,3.05,4.21,2.62
0.2500,-0.04,0.10,-1.00,3.11,4.33,2.50
0.2660,-0.04,0.10,-1.00,3.11,4.76,2.62
0.2810,-0.04,0.10,-1.00,3.48,4.58,2.62
0.2960,-0.04,0.10,-1.00,3.54,4.52,2.62
0.3010,-0.04,0.10,-1.00,3.23,4.52,2.62
0.3170,-0.04,0.10,-1.00,3.36,4.21,3.17
0.3340,-0.04,0.10,-1.00,3.11,4.09,3.54
0.3510,-0.04,0.10,-1.00,3.11,3.78,3.66
0.3670,-0.04,0.10,-1.00,3.30,3.85,2.81
0.3840,-0.03,0.10,-1.00,3.30,4.33,2.56
0.4010,-0.04,0.10,-1.00,3.30,4.76,2.56
0.4160,-0.04,0.10,-1.00,3.30,4.27,2.62
0.4320,-0.04,0.10,-1.00,3.30,4.27,2.56
0.4470,-0.04,0.10,-1.00,2.87,4.09,2.56
0.4630,-0.04,0.10,-1.00,2.99,3.85,2.38
0.4670,-0.04,0.10,-1.00,3.11,4.27,2.62
0.4940,-0.04,0.10,-1.00,3.54,4.09,3.42
0.5090,-0.04,0.10,-1.00,3.66,4.15,4.21
0.5240,-0.04,0.10,-1.00,3.60,4.21,4.33
0.5350,-0.04,0.10,-1.00,3.23,3.85,4.33
0.5520,-0.04,0.10,-1.00,3.05,3.97,3.66
0.5680,-0.04,0.10,-1.01,3.48,4.21,3.30
0.5850,-0.04,0.10,-1.00,3.60,4.33,3.48
0.6010,-0.04,0.10,-1.00,3.42,4.46,3.72
0.6180,-0.04,0.10,-1.03,3.30,4.09,3.54
0.6350,-0.04,0.11,-1.00,3.17,4.03,3.66
0.6500,-0.04,0.11,-1.00,2.93,3.66,3.97
0.6530,-0.03,0.11,-1.00,2.93,3.72,5.43
0.6810,-0.05,0.08,-1.00,2.99,3.54,4.64
0.6850,-0.06,0.08,-1.00,2.87,3.97,3.60
0.7010,-0.04,0.10,-1.00,2.99,4.15,2.44
0.7260,-0.04,0.10,-1.00,2.93,4.33,2.62
0.7380,-0.04,0.10,-1.00,3.48,4.33,2.62
0.7540,-0.03,0.10,-1.00,3.42,3.91,2.62
0.7700,-0.05,0.09,-1.00,2.81,3.11,3.36
0.7880,-0.05,0.10,-1.00,3.54,3.42,2.44
0.8030,-0.04,0.10,-1.00,3.66,3.23,2.38
0.8120,-0.04,0.10,-1.00,3.60,3.17,2.38
0.8230,-0.04,0.10,-1.00,3.36,3.11,2.38
0.8490,-0.04,0.10,-1.00,2.93,3.48,2.32
0.8590,-0.04,0.10,-1.00,2.93,3.66,2.32
0.8760,-0.04,0.10,-1.01,3.05,4.21,2.56
0.8930,-0.04,0.10,-1.01,3.30,4.58,2.69
0.9090,-0.03,0.10,-1.00,3.36,4.46,2.62
0.9270,-0.04,0.10,-0.99,3.05,4.33,2.50
0.9280,-0.04,0.09,-0.99,2.62,4.39,2.44
0.9580,-0.04,0.09,-1.01,2.14,4.27,2.38
0.9730,-0.04,0.09,-1.01,2.99,4.58,2.50
0.9900,-0.04,0.10,-1.01,3.54,4.64,2.44
0.9940,-0.04,0.11,-1.00,3.48,4.27,2.50
