Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0110,0.07,0.13,-0.99,1.46,4.39,1.53
0.0260,0.06,0.13,-0.99,1.10,4.21,1.04
0.0320,0.07,0.09,-0.98,1.77,2.93,1.40
0.0490,0.06,0.14,-1.00,3.54,2.08,0.79
0.0690,0.07,0.12,-0.99,2.14,2.50,1.59
0.0810,0.07,0.15,-1.00,3.85,1.89,1.53
0.0980,0.07,0.13,-0.99,3.72,1.95,1.59
0.1140,0.07,0.13,-0.99,4.03,2.01,1.71
0.1150,0.07,0.13,-1.00,3.85,2.26,1.65
0.1300,0.07,0.13,-1.00,3.11,2.20,1.71
0.1580,0.07,0.13,-0.99,2.87,1.65,1.53
0.1730,0.07,0.13,-0.99,2.93,1.77,1.46
0.1880,0.07,0.13,-0.99,3.05,2.01,1.59
0.1950,0.07,0.13,-0.99,3.30,2.14,1.53
0.2130,0.07,0.13,-0.99,3.23,2.14,1.40
0.2280,0.07,0.13,-1.00,3.60,2.20,1.34
0.2460,0.07,0.13,-1.00,3.78,2.01,1.28
0.2610,0.07,0.13,-0.99,3.36,2.08,1.34
0.2760,0.07,0.13,-0.99,3.36,1.95,1.53
0.2770,0.07,0.13,-1.00,3.60,2.01,1.65
0.3060,0.07,0.13,-1.00,3.48,1.71,1.53
0.3100,0.07,0.13,-0.99,3.42,1.59,1.59
0.3270,0.07,0.13,-0.99,3.11,2.08,1.59
0.3440,0.07,0.13,-0.99,2.87,1.95,1.53
0.3640,0.07,0.13,-0.99,3.30,1.89,1.71
0.3760,0.07,0.13,-1.00,3.36,1.89,1.59
0.3920,0.07,0.13,-0.99,3.11,2.01,1.59
0.4080,0.07,0.13,-0.99,3.78,1.59,1.46
0.4240,0.07,0.13,-1.00,3.97,1.28,1.71
0.4300,0.07,0.13,-1.00,3.72,1.28,1.59
0.4540,0.07,0.13,-0.99,3.54,1.65,1.53
0.4620,0.07,0.13,-0.99,3.66,1.59,1.59
0.4780,0.07,0.13,-0.99,3.78,1.40,1.59
0.4940,0.07,0.13,-0.99,3.72,1.89,1.59
0.5110,0.07,0.13,-1.00,3.72,2.08,1.59
0.5270,0.07,0.13,-0.99,3.48,1.95,1.65
0.5410,0.07,0.13,-0.99,3.17,1.77,1.46
0.5570,0.06,0.13,-0.99,3.36,1.77,1.89
