0.117	0	0
0.164	90	84
0.194	90	84
0.21	90	84
0.226	90	84
0.243	90	84
0.26	92	83
0.277	93	83
0.293	93	83
0.31	93	83
0.326	93	83
0.343	93	83
0.36	93	83
0.377	93	83
0.393	93	83
0.411	93	83
0.427	93	83
0.443	93	83
0.46	93	83
0.477	93	83
0.493	93	83
0.512	93	83
0.526	93	83
0.543	93	83
0.56	93	83
0.576	93	83
0.593	93	83
0.61	93	83
0.628	93	83
0.644	93	83
0.661	93	83
0.677	93	83
0.694	93	83
0.71	93	83
0.727	93	83
0.744	93	83
0.76	93	83
0.777	93	83
0.793	93	83
0.81	93	83
0.826	93	83
0.844	93	83
0.861	93	83
0.876	93	83
0.894	93	83
0.911	93	83
0.927	93	83
0.944	93	83
0.96	93	83
0.977	93	83
0.993	93	83
1.011	93	83
1.026	93	83
1.044	93	83
1.06	93	83
1.077	93	83
1.093	93	83
1.11	93	83
1.127	93	83
1.143	93	83
1.16	93	83
1.177	93	83
1.193	93	83
1.21	93	83
1.227	93	83
1.243	93	83
1.26	93	83
1.276	93	83
1.293	93	83
1.309	93	83
1.327	93	83
1.343	93	83
1.36	93	83
1.377	93	83
1.393	93	83
1.41	93	83
1.426	93	83
1.444	93	83
1.461	93	83
1.477	93	83
1.493	93	83
1.51	93	83
1.526	93	83
1.543	93	83
1.56	93	83
1.578	93	83
1.594	93	83
1.61	93	83
1.627	93	83
1.643	93	83
1.66	93	83
1.676	93	83
1.694	93	83
1.711	93	83
1.727	93	83
1.744	93	83
1.76	93	83
1.777	93	83
1.794	93	83
1.81	93	83
1.826	93	83
1.843	93	83
1.861	93	83
1.877	93	83
1.893	93	83
1.91	93	83
1.927	93	83
1.944	93	83
1.96	93	83
1.976	93	83
1.994	93	83
2.01	93	83
2.027	93	83
2.043	93	83
2.061	93	83
2.077	93	83
2.094	93	83
2.11	93	83
2.127	93	83
2.143	93	83
2.16	93	83
2.176	93	83
2.194	93	83
2.21	93	83
2.227	93	83
2.243	93	83
2.26	93	83
2.277	93	83
2.293	93	83
2.31	93	83
2.327	93	83
2.343	93	83
2.36	93	83
2.377	93	83
2.394	93	83
2.411	93	83
2.427	93	83
2.444	93	83
2.46	93	83
2.476	93	83
2.494	93	83
2.51	93	83
2.527	93	83
2.543	93	83
2.56	93	83
2.577	93	83
2.594	93	83
2.61	93	83
2.627	93	83
2.643	93	83
2.66	93	83
2.677	93	83
2.693	93	83
2.711	93	83
2.727	93	83
2.744	93	83
2.76	93	83
2.777	93	83
2.794	93	83
2.81	93	83
2.827	93	83
2.844	93	83
2.86	93	83
2.877	93	83
2.893	93	83
2.91	93	83
2.927	93	83
2.943	93	83
2.96	93	83
2.977	93	83
2.994	93	83
3.01	93	83
3.027	93	83
3.043	93	83
3.06	93	83
3.077	93	83
3.094	93	83
3.11	93	83
3.127	93	83
3.143	93	83
3.16	93	83
3.177	93	83
3.194	93	83
3.21	93	83
3.227	93	83
3.243	93	83
3.261	93	83
3.277	93	83
3.293	93	83
3.31	93	83
3.326	93	83
3.343	93	83
3.361	93	83
3.377	93	83
3.393	93	83
3.41	93	83
3.426	93	83
3.444	93	83
3.46	93	83
3.477	93	83
3.493	93	83
3.511	93	83
3.527	93	83
3.544	93	83
3.56	93	83
3.577	93	83
3.593	93	83
3.61	93	83
3.627	93	83
3.644	93	83
3.66	93	83
3.677	93	83
3.693	93	83
3.711	93	83
3.726	93	83
3.744	93	83
3.76	93	83
3.777	93	83
3.793	93	83
3.81	93	83
3.826	93	83
3.844	93	83
3.861	93	83
3.877	93	83
3.894	93	83
3.909	93	83
3.926	93	83
3.944	93	83
3.96	93	83
3.977	93	83
3.993	93	83
4.01	93	83
4.026	93	83
4.044	93	83
4.06	93	83
4.077	93	83
4.094	93	83
4.11	93	83
4.127	93	83
4.143	93	83
4.161	93	83
4.177	93	83
4.194	93	83
4.21	93	83
4.227	93	83
4.244	93	83
4.261	93	83
4.276	93	83
4.293	93	83
4.309	93	83
4.327	93	83
4.344	93	83
4.361	93	83
4.377	93	83
4.394	93	83
4.41	93	83
4.427	93	83
4.444	93	83
4.461	93	83
4.477	93	83
4.493	93	83
4.511	93	83
4.528	93	83
4.544	93	83
4.561	93	83
4.577	93	83
4.594	93	83
4.61	93	83
4.626	93	83
4.644	93	83
4.661	93	83
4.677	93	83
4.694	93	83
4.711	93	83
4.728	93	83
4.743	93	83
4.76	93	83
4.777	93	83
4.793	93	83
4.81	93	83
4.827	93	83
4.843	93	83
4.861	93	83
4.877	93	83
4.893	93	83
4.91	93	83
4.927	93	83
4.943	93	83
4.96	93	83
4.976	93	83
4.993	93	83
5.01	93	83
5.026	93	83
5.044	93	83
5.06	93	83
5.077	93	83
5.093	93	83
5.111	93	83
5.128	93	83
5.144	93	83
5.16	93	83
5.177	93	83
5.193	93	83
5.21	93	83
5.227	93	83
5.243	93	83
5.26	93	83
5.277	93	83
5.293	93	83
5.31	93	83
5.326	93	83
5.344	93	83
5.36	93	83
5.377	93	83
5.394	93	83
5.41	93	83
5.427	93	83
5.444	93	83
5.46	93	83
5.477	93	83
5.493	93	83
5.511	93	83
5.527	93	83
5.544	93	83
5.56	93	83
5.577	93	83
5.593	93	83
5.61	93	83
5.627	93	83
5.643	93	83
5.66	93	83
5.677	93	83
5.693	93	83
5.71	93	83
5.728	93	83
5.744	93	83
5.761	93	83
5.777	93	83
5.793	93	83
