0.099	0	0
0.146	87	92
0.175	87	92
0.191	87	92
0.209	87	92
0.224	87	92
0.241	87	92
0.258	87	92
0.274	87	92
0.291	87	92
0.31	87	92
0.326	87	92
0.343	87	92
0.358	87	92
0.375	87	92
0.391	87	92
0.409	87	92
0.424	87	92
0.442	87	92
0.459	87	92
0.475	87	92
0.492	87	92
0.509	87	92
0.525	87	92
0.542	87	92
0.559	87	92
0.575	87	92
0.591	87	92
0.608	87	92
0.626	87	92
0.641	87	92
0.657	87	92
0.675	87	92
0.691	87	92
0.707	87	92
0.724	87	92
0.741	87	92
0.757	87	92
0.775	87	92
0.791	87	92
0.809	87	92
0.825	87	92
0.841	87	92
0.857	87	92
0.874	87	92
0.891	87	92
0.908	87	92
0.926	87	92
0.941	87	92
0.958	87	92
0.975	87	92
0.991	87	92
1.008	87	92
1.024	87	92
1.041	87	92
1.059	87	92
1.074	87	92
1.091	87	92
1.107	87	92
1.125	87	92
1.141	87	92
1.158	87	92
1.176	87	92
1.191	87	92
1.208	87	92
1.225	87	92
1.241	87	92
1.257	87	92
1.275	87	92
1.291	87	92
1.307	87	92
1.324	87	92
1.341	87	92
1.358	87	92
1.375	87	92
1.391	87	92
1.408	87	92
1.426	87	92
1.441	87	92
1.459	87	92
1.475	87	92
1.491	87	92
1.508	87	92
1.526	87	92
1.541	87	92
1.558	87	92
1.576	87	92
1.591	87	92
1.608	87	92
1.624	87	92
1.641	87	92
1.658	87	92
1.674	87	92
1.691	87	92
1.708	87	92
1.725	87	92
1.741	87	92
1.759	87	92
1.774	87	92
1.793	87	92
1.808	87	92
1.825	87	92
1.843	87	92
1.858	87	92
1.875	87	92
1.892	87	92
1.909	87	92
1.924	87	92
1.942	87	92
1.958	87	92
1.976	87	92
1.991	87	92
2.008	87	92
2.025	87	92
2.042	87	92
2.058	87	92
2.075	87	92
2.092	87	92
2.109	87	92
2.127	87	92
2.141	87	92
2.159	87	92
2.174	87	92
2.191	87	92
2.209	87	92
2.225	87	92
2.243	87	92
2.258	87	92
2.275	87	92
2.293	87	92
2.308	87	92
2.325	87	92
2.342	87	92
2.358	87	92
2.375	87	92
2.392	87	92
2.408	87	92
2.425	87	92
2.441	87	92
2.458	87	92
2.475	87	92
2.491	87	92
2.508	87	92
2.524	87	92
2.541	87	92
2.558	87	92
2.575	87	92
2.593	87	92
2.608	87	92
2.626	87	92
2.641	87	92
2.659	87	92
2.675	87	92
2.692	87	92
2.709	87	92
2.724	87	92
2.741	87	92
2.759	87	92
2.774	87	92
2.791	87	92
2.809	87	92
2.824	87	92
2.841	87	92
2.859	87	92
2.874	87	92
2.891	87	92
2.908	87	92
2.924	87	92
2.941	87	92
2.959	87	92
2.974	87	92
2.992	87	92
3.009	87	92
3.026	87	92
3.041	87	92
3.058	87	92
3.076	87	92
3.091	87	92
3.108	87	92
3.125	87	92
3.143	87	92
3.159	87	92
3.174	87	92
3.191	87	92
3.209	87	92
3.224	87	92
3.241	87	92
3.258	87	92
3.274	87	92
3.291	87	92
3.307	87	92
3.325	87	92
3.341	87	92
3.358	87	92
3.375	87	92
3.392	87	92
3.407	87	92
3.425	87	92
3.443	87	92
3.459	87	92
3.475	87	92
