Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0110,0.10,0.13,-0.99,2.32,4.03,1.89
0.0260,0.07,0.13,-0.99,2.44,4.03,1.83
0.0410,0.07,0.13,-0.99,2.44,3.97,1.95
0.0490,0.07,0.13,-0.99,2.87,3.85,2.01
0.0660,0.07,0.13,-0.99,3.17,3.72,2.08
0.0840,0.07,0.13,-0.99,3.11,3.72,2.14
0.1000,0.07,0.13,-0.99,2.93,3.78,1.95
0.1160,0.07,0.12,-0.99,2.81,4.03,2.08
0.1160,0.07,0.12,-0.99,2.69,3.97,2.08
0.1330,0.07,0.12,-0.99,3.23,3.48,2.01
0.1500,0.07,0.12,-0.99,3.36,3.72,2.08
0.1660,0.07,0.12,-0.99,3.42,3.48,2.08
0.1920,0.07,0.13,-0.99,3.42,3.48,2.08
0.2000,0.07,0.13,-0.99,3.54,3.66,1.89
0.2170,0.07,0.13,-0.99,3.36,3.60,2.08
0.2330,0.07,0.13,-0.99,3.30,4.09,1.95
0.2510,0.07,0.13,-0.99,3.36,3.66,2.08
0.2660,0.07,0.13,-0.99,3.23,3.42,2.20
0.2820,0.07,0.13,-0.99,3.60,3.48,2.14
0.2890,0.07,0.13,-0.99,3.54,3.85,2.14
0.2990,0.07,0.13,-0.99,3.66,3.30,2.08
0.3280,0.07,0.13,-0.99,3.60,3.23,2.01
0.3430,0.07,0.13,-0.99,3.78,3.11,1.95
0.3490,0.07,0.13,-0.99,3.97,3.30,2.14
0.3660,0.07,0.13,-0.99,3.60,3.60,2.08
0.3890,0.07,0.12,-0.99,3.48,3.36,2.20
0.4020,0.07,0.13,-0.99,3.78,3.66,2.14
0.4200,0.07,0.13,-0.99,3.85,3.17,2.01
0.4350,0.07,0.13,-0.99,3.85,3.54,2.01
0.4530,0.08,0.12,-0.99,3.66,3.78,1.71
0.4700,0.07,0.13,-0.99,3.97,3.30,0.92
0.4850,0.07,0.13,-0.99,3.60,3.72,1.89
0.5010,0.07,0.13,-0.99,3.42,3.78,1.89
0.5170,0.07,0.13,-0.99,3.54,3.54,2.01
0.5340,0.07,0.13,-0.99,3.42,3.72,2.26
0.5500,0.07,0.13,-0.99,3.30,3.48,2.38
0.5660,0.06,0.11,-0.98,1.16,3.72,2.44
0.5710,0.07,0.13,-0.99,3.11,3.66,2.44
0.5890,0.07,0.13,-0.99,3.54,3.36,2.32
0.6070,0.07,0.12,-0.99,3.48,3.36,2.20
0.6240,0.07,0.13,-0.99,3.42,3.48,2.75
0.6410,0.07,0.13,-0.99,3.36,3.48,2.38
0.6570,0.07,0.13,-0.99,3.42,3.66,2.20
0.6740,0.07,0.13,-0.99,3.48,3.30,2.14
0.6910,0.07,0.13,-0.99,3.30,3.66,2.14
0.7060,0.07,0.13,-0.99,3.30,3.54,2.14
0.7210,0.07,0.13,-0.99,3.30,3.60,2.14
0.7370,0.07,0.13,-0.99,3.11,3.42,2.08
0.7530,0.07,0.13,-0.99,2.81,3.78,2.26
0.7680,0.07,0.13,-1.00,1.71,3.54,1.89
0.7830,0.07,0.13,-1.00,2.20,3.54,2.01
0.7980,0.07,0.12,-0.99,2.69,3.60,2.08
0.8070,0.07,0.12,-0.99,2.99,3.60,2.08
0.8230,0.07,0.13,-0.99,3.17,3.54,2.08
0.8450,0.07,0.13,-0.99,3.11,3.78,2.08
0.8620,0.07,0.13,-0.99,3.17,3.78,2.14
