Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0100,0.07,0.14,-0.98,2.38,4.64,1.95
0.0250,0.08,0.13,-0.98,3.36,3.60,1.89
0.0340,0.08,0.13,-0.98,3.30,3.66,1.95
0.0530,0.08,0.14,-0.98,3.11,3.91,2.08
0.0670,0.08,0.14,-0.98,3.23,3.72,1.89
0.0840,0.08,0.14,-0.98,3.17,3.78,2.08
0.1010,0.08,0.14,-0.98,3.11,3.54,2.14
0.1150,0.08,0.14,-0.98,3.30,3.42,1.95
0.1300,0.08,0.14,-0.98,3.23,3.78,2.01
0.1330,0.08,0.14,-0.98,3.23,4.03,2.08
0.1530,0.08,0.14,-0.98,3.17,3.97,1.83
0.1760,0.08,0.14,-0.98,3.05,3.91,1.89
0.1910,0.08,0.14,-0.98,3.23,3.66,1.95
0.2000,0.08,0.14,-0.98,3.23,3.66,1.83
0.2170,0.08,0.14,-0.98,3.05,4.15,1.89
0.2340,0.08,0.14,-0.98,3.11,3.78,1.95
0.2500,0.08,0.14,-0.98,3.11,3.54,1.89
0.2650,0.08,0.14,-0.98,3.36,3.66,1.95
0.2800,0.08,0.14,-0.98,3.23,3.72,2.08
0.2830,0.08,0.14,-0.98,3.23,3.36,1.95
0.3100,0.08,0.14,-0.98,3.11,3.36,1.83
0.3170,0.08,0.14,-0.98,2.99,3.54,1.95
0.3400,0.08,0.14,-0.98,3.11,3.78,2.08
0.3530,0.08,0.14,-0.98,3.05,3.97,2.01
0.3670,0.08,0.14,-0.98,3.11,3.54,2.08
0.3840,0.08,0.14,-0.98,2.87,3.60,1.95
0.4000,0.08,0.14,-0.98,3.05,3.60,2.08
0.4160,0.08,0.14,-0.98,3.23,3.66,2.01
0.4300,0.08,0.14,-0.98,3.11,3.60,1.95
0.4340,0.08,0.14,-0.98,3.11,3.66,2.08
0.4600,0.08,0.14,-0.98,3.23,3.66,1.95
0.4670,0.08,0.14,-0.98,3.17,3.85,1.89
0.4910,0.08,0.14,-0.98,3.05,3.91,2.01
0.5010,0.08,0.14,-0.98,3.05,3.91,1.95
0.5160,0.08,0.14,-0.98,3.23,3.72,1.89
0.5340,0.08,0.14,-0.98,3.05,3.85,1.89
0.5510,0.08,0.14,-0.98,3.23,3.30,1.95
0.5660,0.08,0.14,-0.98,2.93,3.78,1.95
