Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0130,0.09,0.13,-0.98,3.36,0.00,1.40
0.0280,0.09,0.13,-0.98,3.05,0.12,1.40
0.0420,0.09,0.13,-0.98,3.42,-0.43,1.34
0.0580,0.09,0.13,-0.98,3.60,-0.85,1.46
0.0720,0.09,0.13,-0.98,3.66,-0.79,1.34
0.0880,0.09,0.13,-0.98,3.66,-0.67,1.46
0.0990,0.09,0.13,-0.98,3.48,-0.37,1.34
0.1160,0.09,0.13,-0.98,3.42,-0.37,1.46
0.1320,0.09,0.13,-0.98,3.54,-0.31,1.46
0.1330,0.09,0.13,-0.98,3.54,-0.67,1.40
0.1620,0.09,0.13,-0.98,3.60,-0.61,1.28
0.1780,0.09,0.13,-0.98,3.30,-0.61,1.40
0.1820,0.09,0.13,-0.98,3.30,-0.24,1.34
0.2090,0.09,0.13,-0.98,3.30,-0.37,1.34
0.2250,0.09,0.13,-0.98,3.23,-0.61,1.34
0.2400,0.09,0.13,-0.98,3.30,-0.61,1.34
0.2500,0.09,0.13,-0.98,3.54,-0.79,1.28
0.2660,0.09,0.13,-0.98,3.66,-0.85,1.40
0.2820,0.09,0.13,-0.98,3.54,-0.67,1.46
0.3000,0.09,0.13,-0.98,3.48,-0.67,1.34
0.3150,0.09,0.13,-0.98,3.54,-0.85,1.40
0.3150,0.09,0.12,-0.99,3.30,-0.31,1.40
0.3460,0.09,0.13,-0.98,3.60,-0.85,1.34
0.3600,0.09,0.13,-0.98,3.54,-0.49,1.40
0.3750,0.09,0.13,-0.98,3.48,-0.49,1.46
0.3900,0.09,0.13,-0.98,3.48,-0.67,1.40
0.4050,0.09,0.13,-0.98,3.78,-0.49,1.34
0.4150,0.09,0.13,-0.99,3.54,-0.43,1.46
0.4320,0.09,0.13,-0.98,3.54,-0.24,1.46
0.4480,0.09,0.12,-0.99,3.78,-0.55,1.16
0.4640,0.06,0.13,-0.98,3.85,-0.79,1.04
0.4820,0.09,0.13,-0.99,3.48,-0.37,1.22
0.4980,0.09,0.12,-0.98,3.05,-0.49,1.53
0.5120,0.10,0.13,-0.98,3.17,-0.61,1.95
0.5280,0.08,0.13,-0.98,3.05,-0.79,2.01
0.5420,0.09,0.13,-0.98,3.05,-0.85,2.44
0.5570,0.09,0.13,-0.98,2.87,-1.22,2.75
0.5640,0.09,0.14,-0.98,2.99,-0.79,3.91
0.5880,0.10,0.14,-0.98,2.93,-0.92,4.52
0.5970,0.09,0.13,-0.98,3.30,-1.46,4.70
0.6130,0.09,0.13,-0.98,3.42,-1.53,4.27
0.6320,0.09,0.12,-0.98,3.42,-1.40,3.66
0.6480,0.09,0.13,-0.98,3.23,-0.61,3.23
0.6640,0.08,0.14,-0.98,3.30,-0.61,3.05
0.6800,0.08,0.14,-0.98,3.42,-0.85,3.36
0.6950,0.08,0.12,-0.99,3.54,-1.40,4.58
0.7100,0.08,0.12,-0.99,3.78,-1.53,3.72
0.7260,0.08,0.11,-0.99,3.60,-1.16,3.78
0.7310,0.08,0.13,-0.98,3.54,-1.16,4.52
0.7580,0.08,0.12,-0.99,3.05,-0.98,4.52
0.7640,0.08,0.12,-0.99,3.36,-0.79,3.97
0.7810,0.08,0.11,-0.99,3.23,-0.92,2.81
0.7970,0.09,0.11,-0.99,3.36,-0.98,2.56
0.8140,0.09,0.13,-0.98,3.36,-0.61,2.62
0.8300,0.08,0.13,-0.98,3.54,-0.43,2.44
0.8460,0.08,0.12,-0.98,3.72,-0.55,1.77
0.8640,0.08,0.13,-0.98,3.97,-0.55,0.92
0.8800,0.09,0.13,-0.98,3.78,-0.49,0.92
0.8960,0.08,0.13,-0.98,3.66,-0.18,0.73
0.9110,0.08,0.12,-0.98,4.03,-0.55,0.61
0.9260,0.08,0.12,-0.98,3.97,-0.49,0.37
0.9410,0.09,0.12,-0.98,4.33,-0.18,0.18
0.9570,0.09,0.13,-0.99,4.39,-0.43,0.24
0.9730,0.10,0.12,-0.98,3.72,-0.61,0.98
0.9790,0.09,0.13,-0.98,4.21,-0.55,1.46
0.9950,0.09,0.13,-0.98,4.03,-0.43,1.28
1.0170,0.09,0.13,-0.99,3.97,-0.24,1.46
1.0350,0.09,0.13,-0.98,3.78,-0.61,1.77
1.0490,0.11,0.12,-1.00,0.12,-0.49,1.46
1.0660,0.09,0.14,-0.99,2.14,-0.18,1.46
1.0830,0.09,0.14,-0.99,6.04,-0.67,1.22
1.0990,0.09,0.13,-0.99,4.39,-0.92,1.40
1.1140,0.09,0.12,-0.98,3.85,-0.55,1.40
1.1300,0.09,0.12,-0.98,3.42,-0.61,1.40
1.1460,0.09,0.13,-0.99,3.48,-0.73,1.59
1.1500,0.09,0.13,-0.99,3.42,-0.31,1.46
1.1720,0.09,0.13,-0.98,3.42,-0.31,1.53
1.1930,0.09,0.13,-0.98,3.54,-0.31,1.53
1.2030,0.09,0.13,-0.98,3.48,-0.49,1.53
1.2200,0.09,0.13,-0.99,3.60,-0.67,1.46
1.2360,0.09,0.13,-0.98,3.48,-0.67,1.40
1.2530,0.09,0.13,-0.99,3.30,-0.85,1.46
1.2700,0.09,0.13,-0.98,3.36,-0.73,1.34
1.2720,0.09,0.13,-0.99,2.99,-0.31,1.34
1.3000,0.09,0.13,-0.98,3.42,0.12,1.65
1.3150,0.09,0.13,-0.98,3.11,-0.37,1.40
1.3310,0.09,0.13,-0.99,2.99,-0.73,1.34
1.3470,0.09,0.13,-0.98,2.87,-0.37,1.22
1.3520,0.09,0.12,-0.98,3.11,-0.24,1.40
1.3710,0.09,0.12,-0.99,3.17,-0.31,1.28
1.3890,0.09,0.13,-0.99,3.17,-0.12,1.40
1.4060,0.09,0.12,-0.98,3.23,-0.43,1.22
1.4230,0.08,0.12,-0.99,3.17,-0.06,1.10
1.4390,0.08,0.13,-0.99,3.30,-0.61,0.24
1.4400,0.08,0.12,-0.99,3.17,-0.12,-0.31
1.4710,0.09,0.12,-0.98,3.54,0.00,-1.04
1.4880,0.09,0.12,-0.98,4.03,-0.37,-1.04
1.5030,0.09,0.12,-0.99,3.66,0.12,-0.31
1.5180,0.08,0.12,-0.98,3.60,-0.31,-0.55
1.5220,0.09,0.12,-0.98,3.66,0.00,-0.61
1.5490,0.09,0.13,-0.98,3.66,-0.12,-0.55
1.5640,0.09,0.13,-0.98,3.78,-0.12,0.00
1.5790,0.09,0.13,-0.98,3.72,0.00,0.31
1.5940,0.09,0.12,-0.99,3.66,-0.24,0.79
1.6050,0.08,0.12,-0.98,3.72,-0.24,0.79
1.6210,0.08,0.12,-0.99,3.60,-0.24,0.31
1.6410,0.09,0.12,-0.99,3.85,-0.55,0.06
1.6570,0.09,0.13,-0.98,3.60,-0.43,0.31
1.6710,0.09,0.13,-0.98,3.48,-0.31,0.43
1.6870,0.09,0.13,-0.98,3.54,-0.61,0.85
1.7030,0.09,0.13,-0.99,3.42,-0.37,1.22
1.7100,0.09,0.12,-0.98,3.72,-0.43,1.34
1.7250,0.09,0.12,-0.98,3.48,-0.55,1.46
1.7480,0.09,0.13,-0.99,3.78,-0.67,1.34
1.7650,0.09,0.12,-0.99,3.42,-0.85,1.28
1.7810,0.09,0.12,-0.98,3.30,-0.79,1.34
1.7980,0.09,0.12,-0.98,3.42,-0.49,1.46
1.8140,0.09,0.12,-0.99,3.54,-0.67,1.46
1.8290,0.09,0.13,-0.98,3.72,-0.37,1.53
1.8450,0.09,0.12,-0.98,3.66,-0.31,1.46
1.8610,0.09,0.13,-0.98,3.60,-0.43,1.34
1.8770,0.09,0.13,-0.98,3.42,-0.61,1.40
1.8930,0.09,0.12,-0.98,3.91,-0.49,1.34
1.8970,0.09,0.12,-0.99,3.91,-0.61,1.34
1.9130,0.09,0.12,-0.98,3.72,-0.37,1.34
1.9350,0.07,0.12,-0.99,3.72,-0.24,0.55
1.9520,0.08,0.12,-0.98,3.72,-0.24,-0.67
1.9690,0.10,0.13,-0.98,3.72,-0.37,-0.24
1.9830,0.09,0.13,-0.98,3.36,-0.43,1.10
2.0010,0.09,0.13,-0.99,3.48,-1.04,1.34
2.0170,0.09,0.12,-0.99,3.42,-0.55,1.46
2.0330,0.09,0.13,-0.98,3.36,-0.49,1.22
2.0500,0.09,0.12,-0.98,3.48,-0.92,1.46
2.0640,0.09,0.13,-0.99,3.60,-1.04,1.40
2.0800,0.09,0.13,-0.98,3.54,-0.73,1.46
2.0940,0.09,0.12,-0.98,3.78,-0.55,1.40
2.1100,0.09,0.13,-0.98,3.54,-0.31,1.34
2.1180,0.09,0.12,-0.98,3.72,-0.43,1.40
2.1400,0.09,0.13,-0.98,3.54,-0.55,1.46
2.1510,0.09,0.13,-0.98,3.48,-0.43,1.22
2.1680,0.09,0.13,-0.99,3.48,-0.85,1.34
2.1840,0.09,0.12,-0.98,3.72,-0.79,1.34
2.2000,0.09,0.13,-0.98,3.78,-1.10,1.40
2.2160,0.09,0.12,-0.98,3.54,-1.04,1.28
2.2330,0.08,0.12,-0.99,3.60,-0.31,1.22
2.2490,0.09,0.12,-0.98,3.60,-0.49,0.61
2.2500,0.09,0.13,-0.98,3.48,-0.67,0.37
2.2810,0.09,0.12,-0.98,3.42,-0.43,0.49
2.2970,0.08,0.12,-0.98,3.54,-0.49,0.43
2.3130,0.08,0.12,-0.98,3.54,-0.61,0.55
2.3290,0.09,0.12,-0.98,3.54,-0.43,0.24
2.3440,0.08,0.13,-0.99,3.48,-0.79,0.31
2.3500,0.08,0.12,-0.98,3.66,0.00,0.31
2.3670,0.08,0.12,-0.99,3.72,-0.24,0.31
2.3880,0.08,0.12,-0.99,3.60,-0.12,0.00
2.4050,0.08,0.12,-0.98,3.54,-0.37,-0.61
2.4210,0.09,0.12,-0.98,3.60,-0.37,-0.92
2.4380,0.09,0.12,-0.98,3.66,-0.55,-0.73
2.4540,0.08,0.12,-0.99,3.66,-0.24,-0.55
2.4700,0.09,0.12,-0.99,3.54,-0.49,-0.55
2.4860,0.09,0.13,-0.98,3.48,-0.37,-0.37
2.5020,0.09,0.13,-0.98,3.54,0.06,-0.12
2.5170,0.08,0.12,-0.99,3.48,-0.12,0.00
2.5340,0.08,0.12,-0.98,3.36,-0.43,-0.31
2.5490,0.09,0.13,-0.98,3.36,0.12,-0.43
2.5640,0.08,0.13,-0.99,3.60,-0.43,-0.92
2.5800,0.09,0.13,-0.98,3.60,-0.92,-0.67
2.5950,0.10,0.13,-0.98,3.78,-0.43,-0.06
2.6100,0.10,0.13,-0.98,3.66,-0.37,0.24
2.6250,0.09,0.12,-0.98,3.23,-0.37,0.92
2.6370,0.09,0.12,-0.98,3.60,-0.79,0.92
2.6530,0.09,0.12,-0.98,3.78,-1.16,0.79
2.6700,0.09,0.13,-0.98,3.54,-0.43,0.67
2.6850,0.09,0.12,-0.98,3.54,-0.37,0.79
2.7000,0.09,0.12,-0.98,3.78,-0.85,0.67
2.7150,0.09,0.13,-0.99,3.66,-0.37,0.55
2.7200,0.09,0.12,-0.98,3.60,-0.55,1.22
2.7440,0.09,0.12,-0.98,3.36,-0.43,1.46
2.7590,0.08,0.12,-0.98,3.36,-0.79,1.28
2.7710,0.08,0.12,-0.99,3.48,-0.12,1.10
2.7860,0.09,0.12,-0.98,3.54,-0.55,0.98
2.8030,0.09,0.12,-0.98,3.54,-0.61,1.28
2.8190,0.09,0.13,-0.98,3.66,-0.67,1.28
2.8360,0.09,0.12,-0.98,3.78,-0.55,1.53
2.8520,0.09,0.12,-0.98,3.30,-0.37,1.40
2.8670,0.09,0.12,-0.98,3.54,-0.37,1.46
2.8830,0.09,0.12,-0.99,3.72,-0.49,1.46
2.8980,0.09,0.12,-0.98,3.60,-0.55,1.40
2.9130,0.09,0.12,-0.98,3.78,-0.55,1.46
2.9280,0.09,0.12,-0.98,3.78,-0.61,1.53
2.9360,0.09,0.12,-0.99,3.60,-0.31,1.46
2.9520,0.09,0.12,-0.98,3.72,-0.49,1.46
2.9730,0.09,0.12,-0.99,3.72,-0.37,1.59
2.9880,0.09,0.12,-0.98,3.66,-0.24,1.40
3.0040,0.09,0.12,-0.98,3.60,-0.49,1.34
3.0180,0.09,0.13,-0.98,3.48,-0.55,1.40
3.0340,0.09,0.12,-0.98,3.54,-0.43,1.59
3.0480,0.09,0.12,-0.98,3.60,-0.61,1.34
3.0630,0.09,0.12,-0.98,3.60,-0.55,1.53
3.0780,0.09,0.12,-0.98,3.66,-0.43,1.40
3.0890,0.09,0.12,-0.98,3.78,-0.73,1.34
3.1060,0.09,0.13,-0.99,3.54,-0.31,1.46
3.1220,0.09,0.13,-0.99,3.78,-1.10,1.40
3.1370,0.09,0.12,-0.98,3.36,-0.49,1.40
3.1520,0.09,0.13,-0.98,3.60,-0.67,1.40
3.1680,0.09,0.12,-0.99,3.60,-0.67,1.34
3.1830,0.09,0.12,-0.98,3.54,-0.37,1.40
3.1990,0.09,0.13,-0.98,3.42,-0.61,1.40
3.2150,0.09,0.12,-0.98,3.66,-0.92,1.46
3.2230,0.09,0.12,-0.98,3.60,-0.12,1.53
3.2380,0.09,0.13,-0.98,3.60,-0.31,1.40
3.2580,0.09,0.12,-0.99,3.78,-0.85,1.40
3.2760,0.09,0.12,-0.98,3.60,-0.31,1.53
3.2920,0.09,0.12,-0.98,3.48,-0.61,1.40
3.3080,0.09,0.12,-0.98,3.60,-0.67,1.34
3.3100,0.09,0.12,-0.99,3.54,-0.61,1.53
3.3260,0.09,0.12,-0.98,3.30,-0.73,1.46
3.3550,0.09,0.12,-0.98,3.66,-0.55,1.46
3.3630,0.09,0.12,-0.99,3.60,-0.92,1.46
3.3750,0.09,0.12,-0.98,3.54,-0.12,1.40
3.4000,0.09,0.12,-0.98,3.60,-0.73,1.46
3.4080,0.09,0.12,-0.98,3.60,-0.55,1.53
3.4250,0.09,0.13,-0.98,3.66,-0.85,1.40
