Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0130,0.07,0.11,-0.99,1.65,4.21,1.83
0.0280,0.07,0.12,-0.99,2.99,3.05,1.95
0.0430,0.07,0.13,-0.99,2.87,3.30,1.89
0.0590,0.07,0.12,-0.99,3.23,3.36,1.95
0.0730,0.07,0.12,-0.99,3.36,3.11,1.89
0.0820,0.07,0.12,-0.99,3.36,3.30,1.95
0.0990,0.07,0.12,-0.99,3.11,3.42,2.01
0.1170,0.07,0.12,-0.99,3.17,3.30,1.95
0.1330,0.07,0.13,-0.99,3.42,3.17,1.89
0.1480,0.07,0.12,-0.99,3.30,3.30,2.08
0.1630,0.07,0.13,-0.99,3.30,3.11,2.08
0.1780,0.07,0.13,-0.99,3.48,3.05,2.08
0.1820,0.07,0.13,-0.99,3.66,2.81,1.95
0.2090,0.07,0.12,-0.99,3.23,3.36,1.89
0.2240,0.07,0.12,-0.99,3.36,3.36,1.95
0.2340,0.07,0.13,-0.99,3.36,3.05,2.01
0.2490,0.07,0.12,-0.99,3.48,3.11,1.95
0.2650,0.07,0.13,-0.99,3.36,3.42,1.83
0.2830,0.07,0.12,-0.99,3.54,3.11,1.95
0.2990,0.07,0.13,-0.99,3.23,3.05,2.14
0.3140,0.07,0.12,-0.99,3.42,3.23,2.01
0.3160,0.07,0.12,-0.99,3.23,2.87,1.89
0.3330,0.07,0.12,-0.99,3.54,2.81,1.95
0.3580,0.07,0.12,-0.99,3.23,2.93,1.83
0.3760,0.07,0.12,-0.99,3.23,2.87,1.89
0.3920,0.07,0.13,-0.99,3.17,3.11,2.08
0.3990,0.07,0.13,-0.99,3.48,2.56,1.89
0.4170,0.07,0.13,-0.99,3.17,2.99,1.95
0.4330,0.07,0.13,-0.99,3.05,3.36,1.77
0.4540,0.07,0.12,-0.99,2.99,3.42,1.95
0.4710,0.07,0.12,-0.99,3.42,3.17,2.01
0.4860,0.07,0.12,-0.99,3.72,2.69,2.01
0.5030,0.07,0.12,-0.99,3.42,2.99,2.01
0.5180,0.07,0.12,-0.99,3.54,2.99,2.08
0.5340,0.07,0.13,-0.99,3.54,2.87,2.08
0.5500,0.07,0.12,-0.99,3.30,3.05,1.95
0.5550,0.07,0.13,-0.99,3.30,3.05,2.14
0.5710,0.07,0.13,-0.99,3.54,3.11,1.89
0.5940,0.07,0.13,-0.99,3.54,2.93,1.95
0.6110,0.07,0.12,-0.99,3.60,3.05,2.14
0.6270,0.07,0.12,-0.99,3.48,3.36,1.95
0.6430,0.07,0.12,-0.99,3.36,2.87,2.20
0.6590,0.07,0.12,-0.99,3.60,2.75,2.14
0.6750,0.07,0.12,-0.99,3.42,2.81,2.20
0.6900,0.07,0.12,-0.99,3.48,2.81,2.14
0.7060,0.07,0.12,-0.99,3.60,2.56,1.71
0.7220,0.07,0.12,-0.99,3.30,3.30,1.95
0.7280,0.07,0.13,-0.99,3.36,2.50,1.89
0.7520,0.07,0.13,-0.99,2.99,3.11,2.01
0.7670,0.07,0.12,-0.99,3.60,3.17,2.01
0.7780,0.07,0.12,-0.99,3.72,2.93,2.14
0.7930,0.07,0.12,-0.99,3.48,2.93,2.01
0.8120,0.07,0.13,-0.99,3.60,2.93,1.95
0.8270,0.07,0.12,-0.99,3.17,2.69,1.83
0.8420,0.07,0.13,-0.99,3.60,2.75,2.01
0.8570,0.07,0.13,-0.99,3.66,3.11,2.08
0.8620,0.07,0.13,-0.99,3.42,2.93,1.95
0.8890,0.07,0.12,-0.99,3.23,2.93,1.89
0.9050,0.07,0.12,-0.99,3.36,2.56,2.08
0.9210,0.07,0.13,-0.99,3.85,2.93,1.95
0.9370,0.07,0.12,-0.99,3.54,2.99,1.95
0.9500,0.07,0.13,-0.99,3.36,2.56,1.95
0.9590,0.07,0.13,-0.99,3.17,2.99,1.95
0.9810,0.07,0.13,-0.99,2.87,3.17,2.08
0.9970,0.07,0.12,-0.99,3.05,3.30,2.08
