0.109	0	0
0.156	54	79
0.177	54	79
0.193	54	79
0.209	54	79
0.227	54	79
0.243	54	79
0.259	54	79
0.276	54	79
0.294	54	79
0.31	54	79
0.327	54	79
0.343	54	79
0.36	54	79
0.376	54	80
0.393	53	81
0.411	50	83
0.427	47	83
0.443	44	85
0.461	42	86
0.476	41	86
0.494	40	87
0.51	39	88
0.527	37	88
0.543	37	88
0.56	35	89
0.577	35	89
0.593	35	89
0.61	35	89
0.627	35	89
0.644	35	89
0.662	35	89
0.677	34	89
0.695	34	89
0.71	34	89
0.727	34	89
0.742	34	89
0.76	34	89
0.777	34	89
0.794	34	89
0.81	34	89
0.827	34	89
0.843	34	89
0.86	34	89
0.877	34	89
0.893	34	89
0.91	34	89
0.927	34	89
0.943	34	89
0.96	34	89
0.977	34	89
0.993	34	89
1.01	35	89
1.027	36	89
1.043	36	89
1.06	36	89
1.076	36	89
1.094	37	89
1.11	37	89
1.127	37	89
1.144	38	89
1.159	38	89
1.177	38	89
1.193	38	89
1.21	38	89
1.227	38	89
1.243	38	89
1.26	38	89
1.277	38	89
1.294	38	89
1.31	38	89
1.327	38	89
1.343	38	89
1.36	38	89
1.377	38	89
1.393	38	89
1.411	38	89
1.427	38	89
1.443	38	89
1.459	38	89
1.476	38	89
1.494	38	89
1.51	38	89
1.527	38	89
1.544	38	89
1.56	38	89
1.577	38	89
1.593	38	89
1.61	38	89
1.626	38	89
1.643	38	89
1.66	38	89
1.677	38	89
1.693	38	89
1.709	38	89
1.726	38	89
1.743	38	89
1.76	38	89
1.777	38	89
1.793	38	89
1.811	38	89
1.826	38	89
1.843	38	89
1.86	38	89
1.877	38	89
1.894	38	89
1.909	38	89
1.927	38	89
1.944	38	89
1.96	38	89
1.976	38	89
1.993	38	89
2.01	38	89
2.027	38	89
2.043	38	89
2.06	38	89
2.077	38	89
2.093	42	88
2.11	56	79
2.128	71	72
2.143	63	67
2.159	86	67
2.176	128	71
2.193	179	77
2.21	232	87
2.227	267	97
2.245	301	110
2.26	336	127
2.277	362	140
2.294	382	152
2.31	419	169
2.328	455	178
2.343	493	182
2.36	536	182
2.376	609	183
2.393	697	201
2.41	782	227
2.426	825	242
2.444	831	246
2.46	831	248
2.476	831	248
2.493	818	246
2.51	806	239
2.526	798	234
2.544	789	229
2.56	781	227
2.577	721	229
2.594	676	245
2.61	693	270
2.626	697	272
2.644	697	272
2.66	697	272
2.677	697	272
2.693	697	272
2.71	697	272
2.726	697	272
2.743	697	272
2.76	697	272
2.777	697	272
2.794	697	272
2.81	697	272
2.827	697	272
2.844	697	272
2.86	697	272
2.878	697	272
2.893	697	272
2.909	697	272
2.927	697	272
2.943	697	272
2.96	697	272
2.976	697	272
2.993	697	272
3.011	697	272
3.026	697	272
3.043	697	272
3.06	697	272
3.077	697	272
3.094	697	272
3.11	697	272
3.127	698	274
3.144	695	275
3.16	693	272
3.176	692	268
3.193	686	264
3.21	676	256
3.226	666	254
3.243	604	254
3.261	583	261
3.277	573	266
3.294	565	269
3.311	549	273
3.327	507	278
3.344	470	278
3.359	410	278
3.377	375	278
3.393	328	278
3.41	306	278
3.427	297	278
3.444	297	278
3.46	297	278
3.477	296	277
3.493	296	274
3.51	301	272
3.527	311	271
3.543	321	268
3.559	326	266
3.576	335	263
3.594	344	259
3.611	358	254
3.626	368	250
3.643	373	246
3.66	376	244
3.677	380	244
3.694	380	244
3.71	380	244
3.728	380	244
3.743	380	244
3.761	380	244
3.777	388	244
3.793	395	249
3.81	411	260
3.827	424	268
3.843	433	274
3.86	433	274
3.876	433	274
3.893	433	274
3.91	433	274
3.926	672	236
3.944	971	203
3.961	1196	198
3.977	1362	198
3.994	1525	188
4.011	1758	168
4.027	1919	152
4.044	1919	140
4.06	1919	129
4.077	1919	128
4.093	1919	128
4.11	1919	129
4.127	1919	131
4.143	1919	133
4.159	1919	133
4.177	1919	133
4.194	1919	134
4.21	1919	134
4.227	1919	135
4.243	1919	135
4.259	1919	135
4.277	1919	135
4.293	1919	135
4.311	1919	135
4.327	1919	135
4.343	1919	135
4.36	1919	135
4.377	1919	135
4.393	1919	135
4.41	1919	135
4.427	1919	135
4.443	1919	135
4.46	1919	135
4.477	1919	135
4.494	1919	135
