Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0110,0.08,0.13,-0.99,2.99,4.33,2.20
0.0250,0.09,0.12,-0.99,2.38,4.21,1.77
0.0330,0.08,0.13,-0.98,2.14,3.91,1.83
0.0500,0.09,0.13,-0.99,2.38,3.91,1.89
0.0670,0.08,0.13,-0.99,2.38,3.54,1.95
0.0830,0.08,0.13,-0.99,2.32,3.91,2.01
0.0990,0.08,0.12,-0.98,2.26,4.09,2.14
0.1160,0.08,0.13,-0.99,3.05,3.42,2.08
0.1310,0.09,0.13,-0.99,3.05,3.60,2.20
0.1460,0.09,0.13,-0.99,3.30,3.48,2.01
0.1610,0.08,0.12,-0.99,2.56,3.97,2.14
0.1760,0.08,0.12,-0.99,2.69,4.21,2.08
0.1910,0.08,0.12,-0.98,2.56,4.46,2.08
0.2060,0.08,0.13,-0.98,3.17,4.09,2.08
0.2160,0.08,0.13,-0.99,3.54,4.03,2.14
0.2330,0.08,0.13,-0.99,2.69,3.78,2.08
0.2490,0.08,0.12,-0.99,1.71,4.27,2.14
0.2660,0.07,0.12,-0.99,1.89,4.52,2.14
0.2810,0.09,0.12,-0.99,2.87,3.54,1.95
0.2960,0.08,0.12,-0.99,3.23,3.78,2.08
0.3090,0.08,0.12,-0.99,3.17,3.78,1.95
0.3160,0.08,0.13,-0.99,2.87,3.78,1.95
0.3440,0.09,0.12,-0.99,2.81,3.85,2.14
0.3590,0.09,0.12,-0.99,3.30,3.85,1.77
0.3710,0.08,0.12,-0.99,2.62,3.97,1.95
0.3870,0.09,0.11,-0.98,2.32,3.91,1.89
0.4040,0.09,0.12,-0.99,3.11,3.60,1.89
0.4210,0.08,0.12,-0.99,3.97,3.72,2.01
0.4370,0.08,0.12,-0.99,3.72,3.97,2.14
0.4530,0.08,0.13,-0.99,3.60,3.78,1.95
0.4690,0.08,0.12,-0.98,2.62,3.36,2.08
0.4840,0.09,0.12,-0.99,3.91,3.60,1.95
0.4980,0.09,0.12,-0.98,4.03,3.66,2.08
0.5140,0.08,0.13,-0.99,4.33,3.85,2.01
0.5210,0.08,0.12,-0.99,3.60,4.09,2.26
0.5440,0.08,0.12,-0.98,2.50,4.46,2.01
0.5530,0.08,0.12,-0.98,3.54,4.03,2.01
0.5710,0.08,0.12,-0.99,3.42,3.91,2.01
0.5870,0.08,0.12,-0.98,3.17,3.97,2.20
0.6040,0.08,0.12,-0.99,2.81,3.42,1.95
0.6190,0.08,0.12,-0.98,2.75,3.78,2.14
0.6340,0.08,0.13,-0.99,2.75,3.78,2.01
0.6500,0.08,0.12,-0.98,2.32,3.60,2.08
0.6660,0.09,0.13,-0.99,3.78,3.42,1.77
0.6820,0.08,0.11,-0.99,4.03,3.91,2.01
0.6980,0.08,0.12,-0.99,3.42,3.72,2.08
0.7140,0.08,0.13,-0.98,2.99,3.72,2.08
0.7300,0.08,0.13,-0.98,3.17,3.66,2.44
0.7370,0.08,0.12,-0.99,3.97,3.78,3.17
0.7530,0.08,0.12,-0.99,3.91,3.48,2.62
0.7750,0.08,0.12,-0.99,4.03,3.17,2.62
0.7920,0.09,0.13,-0.99,3.60,3.72,2.08
0.8070,0.09,0.13,-0.99,2.38,3.54,2.14
0.8240,0.08,0.12,-0.98,2.01,3.60,2.01
0.8400,0.09,0.14,-0.99,3.78,3.42,2.87
0.8550,0.08,0.11,-0.99,2.93,3.91,3.11
0.8700,0.08,0.12,-0.99,3.30,3.72,2.62
0.8860,0.08,0.12,-0.99,3.60,3.11,2.56
0.9030,0.09,0.13,-0.99,3.30,3.42,2.32
0.9180,0.09,0.14,-0.99,3.30,3.23,3.05
0.9330,0.09,0.12,-0.99,2.93,3.42,2.69
0.9480,0.08,0.11,-0.99,2.93,3.66,2.14
0.9630,0.08,0.12,-0.99,3.36,3.72,1.95
0.9750,0.08,0.13,-0.99,2.93,3.91,1.95
0.9910,0.09,0.13,-0.99,3.11,3.85,1.89
1.0110,0.08,0.16,-0.98,3.11,4.21,3.17
1.0260,0.08,0.11,-0.99,3.11,3.97,3.42
1.0410,0.08,0.12,-0.99,3.05,3.66,2.87
1.0560,0.08,0.12,-0.99,3.30,3.78,2.32
1.0720,0.09,0.12,-0.99,3.72,3.60,1.83
1.0870,0.08,0.13,-0.99,3.60,3.78,1.77
1.0970,0.08,0.13,-0.99,2.87,3.91,2.01
1.1140,0.08,0.12,-0.98,2.87,3.78,1.83
1.1300,0.09,0.13,-0.99,3.36,3.85,2.14
1.1460,0.08,0.13,-0.99,2.99,4.03,2.26
1.1630,0.08,0.13,-0.99,2.93,3.91,2.14
1.1790,0.08,0.13,-0.99,2.87,3.72,1.95
1.1950,0.08,0.13,-0.99,2.69,3.85,2.08
1.2110,0.08,0.12,-0.99,2.69,3.97,2.01
1.2270,0.08,0.12,-0.98,3.23,4.03,2.01
1.2440,0.09,0.13,-0.99,3.78,4.09,2.08
1.2470,0.08,0.13,-0.99,3.66,4.21,2.32
1.2630,0.11,0.15,-0.98,3.72,3.48,3.11
1.2900,0.08,0.13,-0.99,3.72,2.99,3.72
1.3060,0.08,0.11,-0.99,2.44,3.36,3.72
1.3170,0.08,0.12,-0.99,2.14,3.72,2.26
