Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0100,0.08,0.11,-0.99,2.87,3.36,2.01
0.0250,0.07,0.11,-0.99,3.11,3.23,1.95
0.0400,0.07,0.11,-0.99,3.05,3.36,1.95
0.0540,0.07,0.11,-0.99,2.93,3.66,1.95
0.0650,0.07,0.11,-0.99,3.11,2.93,1.95
0.0820,0.07,0.11,-0.99,3.11,2.99,1.95
0.1000,0.07,0.11,-0.99,3.11,2.93,1.77
0.1150,0.07,0.11,-0.99,3.05,3.17,2.08
0.1170,0.07,0.11,-0.99,2.99,3.30,2.01
0.1320,0.08,0.11,-0.99,3.11,3.05,2.08
0.1500,0.07,0.11,-0.99,3.11,3.11,2.01
0.1750,0.07,0.11,-0.99,3.17,3.11,2.08
0.1900,0.07,0.11,-0.99,3.23,3.23,1.95
0.2050,0.07,0.11,-0.99,3.30,3.11,2.08
0.2150,0.07,0.11,-0.99,3.42,2.93,2.01
0.2320,0.07,0.11,-0.99,3.05,2.93,1.95
0.2490,0.07,0.11,-0.99,2.99,2.99,2.01
0.2650,0.07,0.11,-0.99,3.17,2.50,2.01
0.2810,0.07,0.11,-0.99,3.17,2.93,2.08
0.2960,0.07,0.11,-0.99,3.11,2.81,2.01
0.3000,0.07,0.11,-0.99,2.99,2.87,2.08
0.3260,0.07,0.11,-0.99,3.23,2.99,2.08
0.3330,0.07,0.11,-0.99,3.23,2.81,2.01
0.3500,0.07,0.11,-0.99,2.93,3.11,1.83
0.3660,0.07,0.11,-0.99,3.30,3.23,1.95
0.3830,0.07,0.11,-0.99,3.36,3.05,1.95
0.4000,0.07,0.11,-0.99,3.48,3.17,2.01
0.4160,0.07,0.11,-0.99,3.17,3.42,2.08
0.4320,0.07,0.11,-0.99,2.99,2.87,1.95
0.4480,0.07,0.11,-0.99,3.17,2.99,2.01
0.4640,0.07,0.11,-0.99,3.11,2.75,1.95
0.4800,0.07,0.11,-0.99,2.99,2.62,1.95
0.4950,0.07,0.11,-0.99,3.11,3.17,2.01
0.5000,0.07,0.11,-0.99,2.87,3.23,1.95
0.5250,0.07,0.11,-0.99,3.11,2.93,2.01
0.5330,0.07,0.11,-0.99,3.11,2.69,1.95
0.5490,0.07,0.11,-0.99,3.17,2.75,1.89
0.5660,0.07,0.11,-0.99,3.17,2.99,2.01
0.5810,0.07,0.11,-0.99,3.17,2.81,1.89
0.6000,0.07,0.11,-0.99,2.93,3.36,2.01
0.6150,0.07,0.11,-0.99,2.99,2.56,2.08
0.6310,0.07,0.11,-0.99,3.42,2.93,2.01
0.6460,0.07,0.11,-0.99,3.42,3.05,1.89
0.6610,0.07,0.11,-0.99,3.36,3.36,2.01
0.6760,0.07,0.11,-0.99,2.99,2.99,2.01
0.6910,0.07,0.11,-0.99,3.05,2.99,1.95
0.7060,0.07,0.11,-0.99,3.30,3.11,1.95
0.7160,0.07,0.11,-0.99,3.36,2.99,2.01
0.7330,0.07,0.11,-0.99,3.23,2.87,1.95
0.7490,0.07,0.11,-0.99,2.81,3.36,1.89
0.7650,0.07,0.11,-0.99,2.75,3.05,1.95
0.7820,0.07,0.11,-0.99,3.36,2.75,1.95
0.7980,0.07,0.11,-0.99,3.23,3.36,1.95
0.8140,0.07,0.11,-0.99,3.17,3.30,1.95
0.8310,0.07,0.11,-0.99,3.36,2.99,2.01
0.8470,0.07,0.11,-0.99,3.36,3.05,2.01
0.8630,0.07,0.11,-0.99,3.05,3.17,2.14
0.8790,0.06,0.12,-0.99,3.36,3.05,2.50
0.8950,0.08,0.11,-0.99,2.93,2.56,5.37
0.9000,0.07,0.11,-0.99,2.56,2.69,4.46
0.9260,0.07,0.10,-0.99,2.87,2.56,3.17
0.9410,0.07,0.11,-0.99,3.30,3.30,2.26
0.9560,0.07,0.11,-0.99,3.11,3.11,1.95
0.9660,0.07,0.11,-0.99,3.17,2.87,1.89
0.9820,0.07,0.11,-0.99,2.87,2.99,1.95
1.0030,0.07,0.11,-0.99,3.11,2.69,2.01
1.0190,0.07,0.11,-0.99,2.99,3.11,2.08
1.0330,0.07,0.11,-0.99,2.99,2.81,1.95
1.0490,0.07,0.11,-0.99,3.23,2.93,1.95
1.0650,0.07,0.11,-0.99,3.54,2.75,2.32
1.0720,0.07,0.11,-0.99,2.93,3.11,3.42
1.0870,0.07,0.11,-0.99,2.99,2.69,3.91
1.1090,0.07,0.11,-0.99,2.93,2.87,3.66
1.1270,0.07,0.11,-0.99,2.93,2.75,3.91
1.1420,0.07,0.10,-0.99,2.87,2.87,3.54
1.1580,0.07,0.10,-0.99,2.99,2.81,3.05
1.1730,0.07,0.11,-0.99,3.23,3.30,2.62
1.1880,0.07,0.11,-0.99,3.05,2.93,3.05
1.2030,0.07,0.11,-0.99,2.99,2.50,2.93
1.2190,0.07,0.11,-0.99,2.93,2.62,3.66
1.2260,0.07,0.11,-0.99,2.93,2.44,4.03
1.2430,0.07,0.11,-0.99,2.87,2.50,4.33
1.2610,0.07,0.11,-0.99,2.62,2.93,3.48
1.2760,0.07,0.11,-0.99,2.87,2.93,3.23
1.2930,0.07,0.11,-0.99,3.17,2.75,3.85
1.3090,0.07,0.11,-0.99,2.69,2.87,2.93
1.3270,0.07,0.11,-0.99,2.93,2.87,3.05
1.3420,0.07,0.11,-0.99,3.17,2.81,3.17
1.3590,0.07,0.11,-0.99,3.05,2.87,3.36
1.3750,0.07,0.11,-0.99,3.11,3.11,3.72
1.3890,0.07,0.12,-0.99,3.05,2.87,3.66
1.4040,0.07,0.12,-0.99,3.17,2.69,4.82
1.4200,0.07,0.11,-0.99,2.93,2.50,5.37
1.4350,0.07,0.10,-0.99,2.75,2.62,4.70
1.4430,0.07,0.10,-0.99,2.93,2.81,3.54
1.4600,0.07,0.11,-0.99,3.36,2.99,3.54
1.4770,0.07,0.11,-0.99,3.42,2.87,3.97
1.4940,0.07,0.11,-0.99,3.17,2.32,4.52
1.5090,0.07,0.10,-0.99,2.56,2.87,4.21
1.5250,0.07,0.11,-0.99,2.50,2.75,2.38
1.5270,0.07,0.11,-0.99,3.11,2.99,2.44
1.5550,0.07,0.12,-0.99,3.05,2.93,2.75
1.5700,0.07,0.12,-0.99,3.11,2.99,3.23
1.5850,0.07,0.11,-0.99,2.99,2.75,4.33
1.6000,0.07,0.11,-0.99,2.87,2.50,4.46
1.6090,0.07,0.11,-0.99,2.62,2.99,3.48
1.6270,0.07,0.11,-0.99,2.87,2.87,3.78
1.6420,0.07,0.11,-0.99,3.36,2.93,4.09
1.6600,0.07,0.11,-0.99,3.17,2.62,4.15
1.6750,0.07,0.12,-0.99,2.93,2.99,4.76
1.6900,0.07,0.10,-0.99,2.62,2.62,4.82
1.7020,0.07,0.10,-0.99,2.50,2.93,4.39
1.7200,0.07,0.10,-0.99,3.05,2.75,3.85
1.7340,0.07,0.11,-0.99,3.17,2.75,3.36
1.7500,0.07,0.11,-0.99,3.42,3.17,3.05
1.7600,0.07,0.11,-0.99,3.17,2.69,3.23
1.7760,0.07,0.11,-0.99,2.87,2.99,3.36
1.7930,0.07,0.11,-0.99,2.93,2.75,3.11
1.8100,0.07,0.11,-0.99,2.99,2.81,3.05
1.8250,0.07,0.11,-0.99,3.11,3.23,3.54
1.8260,0.07,0.11,-0.99,3.11,2.93,3.60
1.8550,0.07,0.11,-0.99,2.81,3.17,3.78
1.8700,0.07,0.11,-0.99,2.69,3.05,3.97
1.8860,0.07,0.11,-0.99,2.93,2.62,3.78
1.8930,0.07,0.11,-0.99,3.23,2.44,4.33
1.9100,0.07,0.11,-0.99,3.23,2.75,4.33
1.9270,0.07,0.10,-0.99,3.05,2.93,4.21
