Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0120,0.07,0.12,-0.99,0.85,4.52,1.83
0.0210,0.07,0.12,-0.99,1.89,3.66,1.83
0.0360,0.08,0.12,-0.99,2.50,4.15,2.01
0.0520,0.07,0.12,-1.00,3.23,3.11,1.95
0.0680,0.07,0.12,-0.99,2.50,3.17,1.83
0.0840,0.07,0.12,-0.99,3.60,3.23,1.89
0.1020,0.07,0.12,-0.99,3.17,3.36,1.83
0.1180,0.07,0.12,-0.99,3.97,3.11,1.89
0.1180,0.07,0.12,-0.99,3.60,3.17,2.14
0.1480,0.07,0.12,-0.99,2.99,3.17,1.89
0.1620,0.07,0.12,-0.99,2.75,3.05,1.83
0.1770,0.07,0.12,-0.99,3.11,2.99,1.83
0.1920,0.07,0.12,-0.99,3.66,2.81,1.89
0.2010,0.07,0.12,-0.99,3.72,3.30,1.95
0.2180,0.07,0.12,-0.99,3.85,2.93,1.95
0.2350,0.07,0.12,-0.99,3.48,3.36,1.95
0.2510,0.07,0.12,-0.99,3.54,2.75,1.89
0.2670,0.07,0.12,-0.99,3.85,2.62,1.89
0.2830,0.07,0.12,-0.99,3.60,3.23,2.01
0.2970,0.07,0.12,-0.99,2.99,3.23,1.89
0.3130,0.07,0.12,-0.99,2.81,3.05,1.89
0.3280,0.07,0.12,-0.99,3.30,2.93,1.89
0.3430,0.07,0.12,-0.99,3.72,2.93,2.01
0.3580,0.07,0.12,-0.99,3.60,3.23,1.89
0.3670,0.07,0.12,-0.99,3.11,3.23,2.01
0.3840,0.07,0.12,-0.99,2.69,2.81,1.83
0.4010,0.07,0.12,-0.99,2.99,2.99,1.89
0.4160,0.07,0.12,-0.99,3.17,2.99,1.83
0.4320,0.07,0.12,-0.99,3.30,3.05,2.01
0.4410,0.07,0.12,-0.99,3.05,3.17,1.89
0.4630,0.07,0.12,-0.99,3.23,3.11,1.95
0.4790,0.07,0.12,-0.99,3.17,3.30,2.01
0.4910,0.07,0.12,-0.99,2.87,3.11,2.01
0.5070,0.07,0.12,-0.99,2.75,2.99,1.89
0.5230,0.07,0.12,-0.99,2.56,3.11,1.89
0.5390,0.08,0.12,-0.99,2.20,3.17,1.89
0.5530,0.07,0.12,-0.99,2.26,3.30,1.83
0.5690,0.07,0.12,-0.99,2.93,2.99,2.01
0.5840,0.07,0.12,-0.99,3.30,3.05,1.89
0.5980,0.12,0.19,-0.95,3.05,2.87,1.46
0.6130,0.06,0.13,-1.01,6.10,2.75,0.67
0.6290,0.07,0.11,-1.00,3.17,3.05,2.20
0.6410,0.07,0.12,-0.99,2.08,2.87,2.01
0.6570,0.07,0.11,-0.99,3.54,2.38,2.26
0.6740,0.07,0.11,-0.99,3.23,3.05,2.26
0.6890,0.07,0.12,-0.99,2.87,2.99,1.89
0.7030,0.07,0.12,-0.99,3.42,2.93,1.95
0.7180,0.07,0.12,-0.99,3.66,2.87,2.01
0.7340,0.07,0.12,-0.99,3.54,2.87,1.83
0.7480,0.07,0.12,-0.99,2.93,2.81,1.95
0.7630,0.07,0.12,-0.99,2.93,2.87,1.83
0.7740,0.07,0.12,-0.99,3.17,3.05,1.89
0.7900,0.07,0.12,-0.99,3.36,3.17,1.89
0.8080,0.07,0.12,-0.99,3.11,2.81,1.89
0.8230,0.07,0.12,-0.99,3.17,2.69,1.83
0.8400,0.07,0.12,-0.99,3.23,2.93,1.89
0.8540,0.07,0.12,-0.99,3.30,2.93,1.89
0.8710,0.07,0.12,-0.99,3.66,2.87,1.95
0.8770,0.07,0.13,-0.99,3.05,2.93,1.83
0.9020,0.07,0.12,-0.99,2.69,2.99,1.89
0.9170,0.07,0.12,-0.99,3.30,2.99,1.89
0.9270,0.07,0.12,-0.99,3.23,2.87,1.83
0.9440,0.07,0.12,-0.99,3.23,3.42,1.95
0.9610,0.07,0.12,-0.99,3.11,3.23,1.89
0.9760,0.07,0.12,-0.99,2.99,3.05,1.83
0.9940,0.07,0.12,-0.99,3.30,2.69,1.83
1.0100,0.07,0.12,-0.99,3.30,2.99,1.89
1.0100,0.07,0.12,-0.99,2.99,3.36,1.77
1.0410,0.07,0.12,-0.99,3.60,3.42,1.77
1.0560,0.07,0.12,-0.99,2.99,3.05,1.95
1.0630,0.07,0.12,-0.99,2.75,3.23,1.95
1.0800,0.07,0.12,-0.99,3.23,2.81,1.83
1.0970,0.07,0.12,-0.99,3.48,2.93,1.95
1.1140,0.07,0.12,-0.99,3.17,2.93,1.95
1.1300,0.07,0.12,-0.99,3.05,3.05,1.83
1.1460,0.07,0.12,-0.99,2.99,2.93,1.83
1.1630,0.07,0.12,-0.99,3.11,3.11,2.01
1.1800,0.07,0.12,-0.99,3.05,2.87,1.89
1.1970,0.07,0.12,-0.99,2.93,3.23,1.95
1.2130,0.07,0.12,-0.99,2.81,3.23,1.83
1.2280,0.07,0.12,-0.99,2.69,2.75,1.83
1.2420,0.07,0.12,-0.99,3.23,2.99,1.77
1.2580,0.07,0.12,-0.99,3.05,3.30,1.95
1.2740,0.07,0.12,-0.99,3.48,3.17,1.95
1.2840,0.07,0.12,-0.99,3.36,2.69,1.83
1.3000,0.07,0.12,-0.99,3.05,3.17,1.83
1.3170,0.07,0.12,-0.99,2.81,3.11,1.83
1.3340,0.07,0.12,-0.99,2.81,2.81,1.71
1.3510,0.07,0.12,-0.99,3.48,3.11,2.08
1.3660,0.07,0.12,-0.99,3.60,2.93,1.89
1.3810,0.07,0.12,-0.99,3.42,2.75,1.89
1.3910,0.07,0.12,-0.99,2.99,3.42,1.89
1.4120,0.07,0.12,-0.99,2.75,2.99,1.83
1.4210,0.07,0.12,-0.99,2.93,2.87,1.83
1.4370,0.07,0.12,-0.99,3.05,3.05,1.95
1.4570,0.07,0.12,-0.99,3.42,3.05,2.08
1.4730,0.07,0.12,-0.99,3.36,2.87,1.89
1.4880,0.07,0.12,-0.99,3.30,3.05,1.83
1.5040,0.07,0.12,-0.99,3.11,2.87,1.89
1.5200,0.07,0.13,-0.99,3.23,2.62,1.89
1.5350,0.07,0.13,-0.99,2.99,2.81,1.89
1.5500,0.07,0.12,-0.99,2.50,2.99,1.83
1.5650,0.07,0.12,-0.99,2.69,2.87,1.89
1.5740,0.07,0.12,-0.99,2.81,3.17,2.01
1.5910,0.07,0.12,-0.99,3.48,2.99,1.89
1.6060,0.08,0.12,-0.99,3.60,2.93,2.01
1.6240,0.07,0.12,-0.99,3.11,3.11,2.01
1.6410,0.07,0.12,-0.99,3.05,2.99,2.01
1.6570,0.07,0.12,-0.99,3.11,2.38,1.95
1.6710,0.07,0.12,-0.99,3.05,3.30,1.95
1.6870,0.07,0.12,-0.99,3.30,3.17,1.95
1.6950,0.07,0.12,-0.99,3.36,2.99,1.89
1.7100,0.07,0.12,-0.99,2.93,3.36,2.01
1.7320,0.07,0.12,-0.99,2.93,3.05,1.83
1.7480,0.07,0.12,-0.99,3.05,3.23,1.95
1.7490,0.07,0.12,-0.99,3.42,3.17,2.08
1.7660,0.07,0.12,-0.99,3.17,2.93,1.95
1.7910,0.07,0.12,-0.99,3.23,2.69,1.83
1.7990,0.07,0.12,-0.99,3.17,3.05,1.89
1.8160,0.07,0.12,-0.99,3.36,3.11,2.01
1.8320,0.07,0.12,-0.99,3.17,3.42,2.01
1.8490,0.07,0.12,-0.99,3.11,3.05,1.89
1.8660,0.07,0.12,-0.99,2.87,3.17,2.08
1.8830,0.07,0.12,-0.99,3.30,3.17,2.08
1.8990,0.07,0.12,-0.99,3.42,3.42,2.01
1.9150,0.07,0.12,-0.99,3.72,2.81,1.95
1.9320,0.07,0.12,-0.99,3.23,3.30,2.08
1.9490,0.07,0.12,-0.99,3.23,2.99,1.83
1.9650,0.07,0.12,-0.99,2.56,3.11,1.77
1.9660,0.07,0.12,-0.99,2.93,2.81,1.89
1.9970,0.07,0.12,-0.99,3.23,3.17,1.95
2.0130,0.07,0.12,-0.99,3.23,2.81,1.83
2.0290,0.07,0.12,-0.99,3.30,2.93,1.95
2.0450,0.07,0.12,-0.99,3.42,2.69,1.89
2.0610,0.07,0.12,-0.99,2.99,3.17,1.89
2.0770,0.07,0.12,-0.99,3.05,2.87,1.83
2.0910,0.07,0.12,-0.99,2.87,2.99,1.83
2.0990,0.07,0.12,-0.99,3.30,3.11,1.89
