Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0150,0.07,0.13,-0.99,3.36,1.16,1.53
0.0340,0.08,0.13,-0.98,3.36,0.85,1.59
0.0430,0.08,0.13,-0.98,3.36,1.04,1.65
0.0640,0.08,0.13,-0.99,3.23,1.10,1.53
0.0700,0.08,0.13,-0.99,3.30,0.79,1.59
0.0930,0.08,0.13,-0.99,3.23,1.28,1.71
0.1020,0.07,0.13,-0.99,3.42,0.85,1.65
0.1240,0.08,0.13,-0.99,3.17,0.92,1.53
0.1350,0.07,0.14,-0.99,3.42,0.73,1.46
0.1520,0.08,0.13,-0.99,3.60,0.67,1.65
0.1690,0.08,0.13,-0.98,3.42,0.92,1.65
0.1840,0.07,0.14,-0.99,3.42,0.79,1.59
0.1990,0.07,0.14,-0.98,3.42,1.04,1.65
0.2150,0.07,0.14,-0.99,3.17,0.98,1.53
0.2300,0.08,0.13,-0.99,3.36,1.04,1.65
0.2460,0.07,0.14,-0.99,3.23,1.22,1.65
0.2610,0.08,0.14,-0.98,3.36,1.04,1.65
0.2760,0.08,0.13,-0.99,3.48,1.22,1.59
0.2910,0.07,0.13,-0.99,3.54,0.79,1.59
0.3020,0.07,0.13,-0.99,3.48,1.16,1.65
0.3180,0.07,0.13,-0.99,3.36,0.85,1.59
0.3350,0.08,0.13,-0.99,3.30,1.04,1.40
0.3520,0.07,0.13,-0.99,3.23,1.16,1.53
0.3680,0.07,0.14,-0.99,3.48,1.04,1.53
0.3840,0.07,0.14,-0.99,3.42,0.98,1.46
0.3990,0.07,0.13,-0.99,3.17,1.04,1.53
0.4150,0.08,0.13,-0.99,3.36,0.85,1.53
0.4190,0.07,0.13,-0.99,3.42,0.73,1.59
0.4460,0.08,0.13,-0.99,3.42,1.04,1.65
0.4610,0.08,0.13,-0.99,3.23,0.92,1.71
0.4750,0.07,0.14,-0.99,3.17,0.98,1.71
0.4870,0.08,0.13,-0.99,3.42,0.98,1.59
0.5040,0.07,0.13,-0.99,3.23,0.85,1.46
0.5210,0.07,0.13,-0.99,3.42,0.85,1.53
0.5360,0.07,0.13,-0.99,3.36,1.28,1.59
0.5530,0.08,0.14,-0.99,3.42,0.79,1.59
0.5700,0.08,0.13,-0.99,3.42,1.22,1.65
0.5870,0.08,0.13,-0.99,3.30,1.10,1.65
0.6020,0.08,0.13,-0.99,3.42,0.98,1.65
