Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0110,0.09,0.12,-0.98,2.93,3.30,1.95
0.0170,0.08,0.12,-0.98,2.81,3.36,1.83
0.0340,0.09,0.12,-0.98,2.99,3.30,1.95
0.0560,0.09,0.12,-0.98,2.93,3.48,1.89
0.0670,0.08,0.12,-0.98,3.23,3.36,1.71
0.0840,0.09,0.12,-0.98,2.87,3.17,1.95
0.1000,0.08,0.12,-0.98,3.30,3.36,1.95
0.1160,0.08,0.12,-0.98,3.17,3.48,2.01
0.1310,0.08,0.12,-0.98,3.05,3.05,1.83
0.1460,0.09,0.12,-0.98,2.93,3.30,1.83
0.1620,0.09,0.12,-0.98,2.93,2.99,1.83
0.1770,0.09,0.12,-0.98,2.93,3.66,1.77
0.1920,0.09,0.12,-0.98,3.17,2.99,1.77
0.2070,0.09,0.12,-0.98,3.05,3.30,1.95
0.2220,0.09,0.12,-0.98,3.05,3.30,1.89
0.2330,0.09,0.12,-0.98,2.81,3.36,1.89
0.2510,0.08,0.12,-0.98,2.81,3.36,1.83
0.2670,0.08,0.12,-0.98,3.23,3.30,1.89
0.2680,0.08,0.12,-0.98,2.99,3.11,2.01
0.2970,0.09,0.12,-0.98,2.75,2.81,1.89
0.3120,0.09,0.12,-0.98,3.05,3.05,1.89
0.3160,0.09,0.12,-0.98,3.30,2.93,1.89
0.3320,0.08,0.12,-0.98,3.17,3.23,1.95
0.3510,0.08,0.12,-0.98,3.17,3.23,1.95
0.3680,0.09,0.12,-0.98,3.11,3.05,1.95
0.3850,0.08,0.12,-0.98,2.99,2.93,1.95
0.4010,0.08,0.12,-0.98,3.11,3.42,1.89
0.4180,0.09,0.12,-0.98,3.17,3.23,2.01
0.4340,0.09,0.12,-0.98,3.17,3.36,2.01
0.4490,0.09,0.12,-0.98,3.05,2.99,1.95
0.4640,0.09,0.12,-0.98,3.23,3.17,1.89
0.4790,0.08,0.12,-0.98,3.05,3.11,1.95
0.4950,0.08,0.12,-0.98,3.17,3.36,1.89
0.5090,0.09,0.12,-0.98,3.05,3.23,2.01
0.5240,0.08,0.12,-0.98,3.17,3.42,1.83
0.5350,0.08,0.12,-0.98,3.17,3.17,1.83
0.5520,0.09,0.12,-0.98,2.93,3.17,1.83
0.5700,0.09,0.12,-0.98,3.11,3.17,1.95
0.5700,0.09,0.12,-0.98,3.11,3.17,1.89
0.5990,0.08,0.12,-0.98,3.05,3.30,1.89
0.6150,0.09,0.12,-0.98,3.30,3.30,1.83
0.6300,0.08,0.12,-0.98,3.11,3.17,1.95
0.6350,0.09,0.12,-0.98,3.05,3.17,1.83
0.6510,0.09,0.12,-0.98,3.05,3.11,1.95
0.6720,0.09,0.12,-0.98,3.11,3.17,1.77
0.6890,0.09,0.12,-0.98,3.05,3.05,1.83
0.7050,0.08,0.12,-0.98,3.23,3.23,1.89
0.7240,0.09,0.12,-0.98,3.11,2.99,1.89
0.7400,0.08,0.12,-0.98,3.17,2.99,2.01
0.7550,0.08,0.12,-0.98,3.17,3.23,1.95
0.7700,0.08,0.12,-0.98,2.99,3.36,1.95
0.7850,0.08,0.12,-0.98,2.87,3.42,1.83
0.7990,0.08,0.12,-0.98,3.17,3.42,1.95
0.8150,0.08,0.12,-0.98,3.11,3.23,1.71
0.8270,0.08,0.12,-0.98,3.17,3.36,1.95
0.8440,0.09,0.12,-0.98,3.11,3.36,1.95
0.8600,0.08,0.12,-0.98,3.11,3.11,1.89
0.8760,0.08,0.12,-0.98,3.05,3.36,1.95
0.8930,0.09,0.12,-0.98,2.99,3.30,2.01
0.9090,0.09,0.12,-0.98,3.17,3.42,1.83
0.9240,0.09,0.12,-0.98,2.99,2.87,1.89
0.9270,0.08,0.12,-0.98,3.17,3.23,1.89
0.9430,0.08,0.12,-0.98,3.05,3.11,2.01
0.9650,0.09,0.12,-0.98,3.05,3.36,1.89
0.9810,0.09,0.12,-0.98,3.05,3.66,1.83
0.9980,0.08,0.12,-0.98,3.05,3.60,2.01
1.0150,0.08,0.12,-0.98,3.17,3.17,1.89
1.0300,0.09,0.12,-0.98,3.11,3.23,1.83
1.0450,0.08,0.12,-0.98,3.23,3.17,1.71
1.0610,0.08,0.12,-0.98,3.17,3.17,1.95
1.0770,0.09,0.12,-0.98,3.30,3.30,2.01
1.0820,0.08,0.12,-0.98,3.17,2.87,1.89
1.0980,0.08,0.12,-0.98,3.36,3.11,1.89
1.1200,0.08,0.12,-0.98,2.81,3.23,1.89
1.1360,0.08,0.12,-0.98,2.99,3.11,1.89
1.1540,0.08,0.12,-0.98,3.17,3.11,1.89
1.1700,0.08,0.12,-0.98,2.93,2.99,1.95
1.1860,0.09,0.12,-0.98,3.05,3.42,1.77
1.2020,0.08,0.12,-0.98,2.99,3.11,1.95
1.2180,0.08,0.12,-0.98,3.23,2.93,1.89
1.2200,0.09,0.12,-0.98,2.93,3.05,2.01
1.2360,0.08,0.12,-0.98,3.05,2.99,1.71
1.2640,0.09,0.12,-0.98,3.17,3.48,1.95
1.2750,0.08,0.12,-0.98,3.11,3.23,1.95
1.2910,0.09,0.12,-0.98,2.93,3.11,1.95
1.3070,0.08,0.12,-0.98,3.11,3.36,1.89
1.3260,0.08,0.12,-0.98,3.05,3.36,1.83
1.3410,0.09,0.12,-0.98,3.11,3.30,1.89
1.3580,0.09,0.12,-0.98,3.05,3.42,1.95
1.3590,0.08,0.12,-0.98,2.87,3.23,1.89
1.3750,0.09,0.12,-0.98,3.11,2.93,1.83
1.4060,0.08,0.12,-0.98,3.05,2.75,1.77
1.4210,0.09,0.12,-0.98,2.87,3.17,1.83
1.4370,0.08,0.12,-0.98,3.11,3.11,1.83
1.4410,0.08,0.12,-0.98,2.93,3.30,1.83
1.4570,0.09,0.12,-0.98,2.99,3.30,1.83
1.4780,0.09,0.12,-0.98,3.11,3.23,1.89
1.4950,0.08,0.12,-0.98,3.17,3.05,1.89
1.5110,0.09,0.12,-0.98,3.17,3.11,1.95
1.5280,0.08,0.12,-0.98,3.11,3.17,1.77
1.5420,0.08,0.12,-0.98,3.11,2.81,1.71
1.5590,0.09,0.12,-0.98,2.93,3.11,1.71
1.5740,0.08,0.12,-0.98,3.11,2.93,1.83
1.5910,0.09,0.12,-0.98,3.11,2.99,1.71
1.6060,0.09,0.12,-0.98,3.23,3.17,1.71
1.6220,0.08,0.12,-0.98,3.23,2.99,1.83
1.6290,0.09,0.12,-0.98,3.05,3.42,1.89
1.6440,0.08,0.12,-0.98,3.11,2.99,1.89
1.6670,0.09,0.12,-0.98,2.75,3.17,1.83
1.6830,0.08,0.12,-0.98,3.11,3.23,1.83
1.6990,0.08,0.12,-0.98,3.11,3.23,1.77
1.7160,0.09,0.12,-0.98,3.23,3.36,1.83
1.7330,0.08,0.12,-0.98,2.93,3.54,2.08
1.7480,0.09,0.12,-0.98,3.23,2.81,1.95
1.7640,0.09,0.12,-0.98,2.99,3.17,1.95
1.7790,0.08,0.12,-0.98,3.05,3.30,1.95
1.7940,0.08,0.12,-0.98,3.11,3.23,1.95
1.8100,0.09,0.12,-0.98,3.11,3.36,1.83
1.8240,0.08,0.12,-0.98,3.17,3.23,1.83
1.8400,0.08,0.12,-0.98,3.30,3.42,1.89
1.8550,0.09,0.12,-0.98,3.23,3.36,1.89
1.8660,0.09,0.12,-0.98,3.05,3.23,1.95
1.8830,0.08,0.12,-0.98,3.17,3.17,1.89
1.9010,0.08,0.12,-0.98,3.11,3.23,1.77
1.9170,0.09,0.12,-0.98,3.11,3.11,1.89
1.9330,0.08,0.12,-0.98,3.30,3.05,1.95
1.9500,0.08,0.12,-0.98,3.17,3.05,1.95
1.9660,0.09,0.12,-0.98,3.05,3.30,1.83
1.9810,0.09,0.12,-0.98,3.05,2.99,1.89
1.9970,0.08,0.12,-0.98,3.05,3.17,1.77
2.0120,0.08,0.12,-0.98,2.93,3.72,1.89
2.0280,0.08,0.12,-0.98,3.30,3.36,1.83
2.0440,0.09,0.12,-0.98,3.17,3.36,1.89
2.0500,0.09,0.12,-0.98,3.11,3.11,1.89
2.0660,0.08,0.12,-0.98,3.11,3.36,1.89
2.0900,0.09,0.12,-0.98,3.17,3.11,1.89
2.1040,0.08,0.12,-0.98,3.11,3.23,1.77
2.1220,0.09,0.12,-0.98,2.87,3.36,1.89
2.1380,0.09,0.12,-0.98,2.99,3.48,1.89
2.1540,0.08,0.12,-0.98,2.93,3.36,1.89
2.1710,0.09,0.12,-0.98,2.99,2.93,1.71
2.1870,0.08,0.12,-0.98,3.17,3.11,1.83
2.2030,0.09,0.12,-0.98,3.05,3.36,1.95
2.2150,0.09,0.12,-0.98,3.05,3.23,1.71
2.2210,0.08,0.12,-0.98,3.11,3.17,1.95
2.2430,0.09,0.12,-0.98,3.05,3.30,1.83
2.2600,0.08,0.12,-0.98,3.17,3.17,1.95
2.2760,0.08,0.12,-0.98,3.11,3.17,1.83
2.2940,0.08,0.12,-0.98,3.17,3.30,1.95
2.2970,0.08,0.12,-0.98,2.99,3.36,1.89
2.3240,0.08,0.12,-0.98,3.11,3.05,1.89
2.3400,0.08,0.12,-0.98,3.23,2.99,2.01
2.3550,0.08,0.12,-0.98,3.11,3.17,1.83
2.3700,0.08,0.12,-0.98,3.17,3.30,2.01
2.3810,0.08,0.12,-0.98,2.99,3.54,1.83
2.3960,0.08,0.12,-0.98,3.17,3.42,1.83
2.4140,0.08,0.12,-0.98,2.99,3.17,1.89
2.4190,0.09,0.12,-0.98,2.99,3.30,1.95
2.4450,0.08,0.12,-0.98,3.05,3.05,1.89
2.4600,0.08,0.12,-0.98,3.17,3.23,1.83
2.4690,0.09,0.12,-0.98,3.05,3.30,1.83
2.4850,0.09,0.12,-0.98,3.05,3.17,1.89
2.5030,0.08,0.12,-0.98,3.05,3.11,1.77
2.5200,0.09,0.12,-0.98,3.11,2.99,1.89
2.5350,0.08,0.12,-0.98,3.17,3.17,1.89
2.5510,0.09,0.12,-0.98,2.99,3.30,1.83
2.5670,0.08,0.12,-0.98,3.23,3.36,1.83
2.5830,0.09,0.12,-0.98,3.11,3.36,1.89
2.5990,0.09,0.12,-0.98,3.05,3.17,1.83
2.6140,0.09,0.12,-0.98,2.93,3.23,1.77
2.6290,0.09,0.12,-0.98,3.11,3.23,1.77
2.6370,0.09,0.12,-0.98,3.23,3.23,1.83
2.6520,0.09,0.12,-0.98,3.11,3.17,2.01
2.6740,0.09,0.12,-0.98,3.05,3.48,2.01
2.6910,0.08,0.12,-0.98,3.05,3.17,1.77
2.7080,0.08,0.12,-0.98,3.17,3.23,1.83
2.7230,0.09,0.12,-0.98,3.11,3.23,1.83
2.7400,0.08,0.12,-0.98,2.99,3.60,2.14
2.7550,0.09,0.12,-0.98,2.99,3.36,2.01
2.7720,0.08,0.12,-0.98,3.05,3.30,1.89
2.7870,0.08,0.12,-0.98,2.99,3.05,1.83
2.7910,0.08,0.12,-0.98,3.11,3.54,1.95
2.8160,0.08,0.12,-0.98,3.17,2.87,1.77
2.8300,0.09,0.12,-0.98,3.11,3.17,1.83
2.8460,0.09,0.12,-0.98,2.93,3.11,1.95
2.8630,0.08,0.12,-0.98,2.87,3.36,1.83
2.8790,0.09,0.12,-0.98,3.11,3.17,1.89
2.8940,0.09,0.12,-0.98,3.17,3.23,1.95
2.9090,0.09,0.12,-0.98,3.05,3.23,1.83
2.9240,0.08,0.12,-0.98,3.23,3.23,1.95
2.9410,0.08,0.12,-0.98,2.93,3.23,1.95
2.9460,0.08,0.12,-0.98,2.93,3.23,1.95
2.9620,0.09,0.12,-0.98,3.11,3.05,1.83
2.9830,0.09,0.12,-0.98,2.99,3.05,1.77
2.9990,0.08,0.12,-0.98,2.99,2.81,1.95
3.0160,0.09,0.12,-0.98,3.11,3.23,1.95
3.0330,0.08,0.12,-0.98,3.11,3.23,1.83
3.0490,0.09,0.12,-0.98,3.17,3.42,1.83
3.0650,0.08,0.12,-0.98,3.30,2.93,1.83
3.0810,0.08,0.12,-0.98,3.05,3.17,2.01
3.0960,0.08,0.12,-0.98,3.11,2.99,1.95
3.1110,0.08,0.12,-0.98,3.11,3.72,1.89
3.1270,0.08,0.12,-0.98,3.17,3.36,1.83
3.1420,0.08,0.12,-0.98,3.11,3.42,1.95
3.1570,0.08,0.12,-0.98,2.99,2.99,1.89
3.1720,0.08,0.12,-0.98,3.11,3.11,1.95
3.1830,0.08,0.12,-0.98,3.30,3.23,1.95
3.1990,0.09,0.12,-0.98,3.05,3.36,1.89
3.2170,0.08,0.12,-0.98,2.87,3.30,1.83
3.2320,0.09,0.12,-0.98,2.93,3.30,1.95
3.2490,0.08,0.12,-0.98,3.23,3.36,1.95
3.2660,0.09,0.12,-0.98,3.11,3.17,1.89
3.2810,0.08,0.12,-0.98,3.05,3.17,1.95
3.2970,0.08,0.12,-0.98,3.11,3.42,2.01
3.3120,0.08,0.12,-0.98,2.93,3.23,1.95
3.3280,0.09,0.12,-0.98,2.99,3.36,1.83
3.3330,0.09,0.12,-0.98,2.99,3.78,1.77
3.3480,0.09,0.12,-0.98,2.99,3.11,1.77
