Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0100,0.07,0.12,-0.99,0.31,3.42,1.83
0.0230,0.07,0.11,-0.97,1.04,3.05,1.89
0.0330,0.07,0.13,-0.98,2.81,3.54,2.20
0.0500,0.07,0.12,-0.98,2.26,3.85,1.89
0.0670,0.07,0.12,-0.98,3.05,3.60,2.01
0.0840,0.07,0.13,-0.99,3.17,3.85,2.01
0.0990,0.07,0.12,-0.98,2.69,3.60,1.89
0.1140,0.07,0.12,-0.98,2.99,3.91,1.95
0.1290,0.07,0.13,-0.99,3.05,4.15,2.20
0.1450,0.07,0.12,-0.98,2.99,3.48,2.01
0.1590,0.07,0.12,-0.98,3.05,3.72,2.01
0.1740,0.07,0.12,-0.98,3.05,3.48,2.14
0.1830,0.07,0.12,-0.99,3.05,3.72,1.95
0.2000,0.07,0.12,-0.98,2.93,3.48,1.89
0.2170,0.07,0.13,-0.98,2.93,3.72,1.89
0.2350,0.07,0.12,-0.99,2.93,3.85,2.08
0.2500,0.07,0.12,-0.98,2.75,3.78,2.01
0.2650,0.07,0.12,-0.98,2.87,3.91,2.08
0.2670,0.07,0.13,-0.99,3.11,3.66,2.01
0.2840,0.07,0.12,-0.98,3.11,3.60,1.95
0.3110,0.07,0.12,-0.99,2.99,3.78,1.95
0.3270,0.07,0.12,-0.99,2.93,3.78,1.95
0.3420,0.07,0.13,-0.98,2.93,3.54,1.95
0.3580,0.07,0.13,-0.99,2.93,3.60,2.08
0.3670,0.07,0.12,-0.98,3.17,3.85,2.01
0.3830,0.07,0.12,-0.98,3.05,3.60,2.01
0.4020,0.07,0.12,-0.98,3.11,3.48,2.20
0.4190,0.07,0.12,-0.99,2.99,3.54,2.08
0.4340,0.07,0.12,-0.98,2.93,3.85,2.01
0.4370,0.07,0.12,-0.98,3.23,3.91,2.08
0.4650,0.07,0.12,-0.99,2.81,3.66,2.01
0.4800,0.07,0.12,-0.98,2.99,3.91,2.01
0.4870,0.07,0.13,-0.99,2.87,3.85,2.01
0.5100,0.07,0.12,-0.98,3.05,3.66,2.01
0.5210,0.07,0.12,-0.98,2.81,3.78,2.01
0.5370,0.07,0.12,-0.99,2.93,3.78,2.08
0.5530,0.07,0.12,-0.98,2.93,3.72,2.01
0.5700,0.07,0.12,-0.98,3.05,3.78,2.01
0.5850,0.07,0.12,-0.98,2.81,3.60,1.95
0.6000,0.07,0.12,-0.98,2.99,3.66,2.01
0.6160,0.07,0.12,-0.99,2.93,3.66,2.08
0.6320,0.07,0.13,-0.98,3.05,3.48,1.95
0.6380,0.07,0.12,-0.99,2.87,3.48,2.08
0.6620,0.07,0.13,-0.98,2.87,3.72,2.14
0.6780,0.07,0.13,-0.98,3.17,3.54,2.08
0.6870,0.07,0.12,-0.98,2.93,3.42,2.08
0.7030,0.07,0.12,-0.98,2.99,3.72,2.01
0.7200,0.07,0.13,-0.99,3.05,3.54,1.89
0.7360,0.07,0.13,-0.98,2.93,3.54,2.08
0.7530,0.07,0.12,-0.99,2.93,3.78,1.89
0.7680,0.07,0.12,-0.99,3.11,3.72,1.95
0.7840,0.07,0.12,-0.98,2.99,3.78,2.01
0.8000,0.07,0.16,-0.99,2.99,3.72,1.83
0.8170,0.07,0.13,-0.99,3.05,3.54,1.95
0.8320,0.07,0.13,-0.99,2.93,3.66,2.08
0.8480,0.07,0.12,-0.98,2.87,3.78,1.95
0.8630,0.07,0.12,-0.98,3.05,3.30,1.95
0.8730,0.07,0.12,-0.98,3.05,3.36,1.89
0.8890,0.07,0.12,-0.99,3.05,3.54,2.08
0.9080,0.07,0.12,-0.99,2.87,3.85,2.14
0.9230,0.07,0.12,-0.98,3.05,3.85,2.14
0.9390,0.07,0.12,-0.99,2.81,3.66,2.08
0.9420,0.07,0.12,-0.98,2.99,3.72,2.08
0.9700,0.07,0.13,-0.98,2.99,3.66,2.01
0.9850,0.07,0.12,-0.98,3.05,3.54,1.95
1.0000,0.07,0.12,-0.98,3.17,3.78,2.01
1.0140,0.07,0.12,-0.98,3.05,3.42,2.01
1.0250,0.07,0.12,-0.98,3.11,3.78,2.08
1.0440,0.07,0.12,-0.98,2.93,3.60,2.26
1.0620,0.07,0.12,-0.99,2.69,3.48,2.01
1.0770,0.07,0.12,-0.98,2.81,3.78,2.01
1.0930,0.07,0.12,-0.98,2.93,3.78,2.08
1.1080,0.07,0.12,-0.99,2.99,3.66,2.08
1.1140,0.07,0.12,-0.98,2.81,3.66,2.08
1.1400,0.07,0.12,-0.98,2.93,3.72,2.01
1.1550,0.07,0.12,-0.98,3.05,3.66,2.01
1.1640,0.07,0.12,-0.98,2.93,3.42,2.01
1.1810,0.07,0.12,-0.98,2.99,3.66,2.08
1.1990,0.07,0.12,-0.98,2.99,3.48,1.89
1.2150,0.07,0.12,-0.98,3.11,3.42,2.08
1.2310,0.07,0.12,-0.98,2.99,3.54,1.89
1.2480,0.07,0.12,-0.99,3.05,3.78,2.14
1.2640,0.07,0.12,-0.98,3.23,3.48,2.08
1.2800,0.07,0.12,-0.99,3.17,3.60,2.14
1.2980,0.07,0.12,-0.99,2.93,3.72,2.14
1.3130,0.07,0.12,-0.98,2.99,3.85,2.14
1.3290,0.07,0.12,-0.99,3.05,3.72,2.01
1.3450,0.07,0.12,-0.98,2.87,3.78,2.08
1.3610,0.07,0.12,-0.99,2.99,3.60,2.01
1.3760,0.07,0.12,-0.98,3.17,3.60,2.20
1.3830,0.07,0.13,-0.99,3.05,3.66,2.14
1.3990,0.07,0.12,-0.98,3.05,3.72,1.95
1.4190,0.07,0.12,-0.98,3.11,3.60,1.83
1.4340,0.07,0.12,-0.98,2.87,3.91,1.95
1.4510,0.07,0.13,-0.98,2.99,3.60,1.95
1.4670,0.07,0.12,-0.99,2.99,3.66,2.01
1.4820,0.07,0.12,-0.98,3.17,3.54,2.14
1.4970,0.07,0.12,-0.98,3.11,3.54,2.08
1.5120,0.07,0.12,-0.99,2.87,3.36,2.08
1.5280,0.07,0.12,-0.98,3.05,3.72,2.08
1.5440,0.07,0.12,-0.99,2.87,3.66,2.01
1.5600,0.07,0.12,-0.98,3.05,3.66,2.14
1.5700,0.07,0.12,-0.99,2.99,3.97,2.08
1.5850,0.07,0.12,-0.98,3.05,3.72,2.01
1.6020,0.07,0.12,-0.98,3.11,3.72,2.01
1.6190,0.07,0.13,-0.99,3.05,3.54,2.01
1.6360,0.07,0.12,-0.98,3.11,3.78,2.08
1.6510,0.07,0.13,-0.99,3.11,3.78,2.01
1.6670,0.07,0.12,-0.98,3.05,3.66,1.95
1.6810,0.07,0.12,-0.99,2.87,3.66,2.14
1.6970,0.07,0.12,-0.99,3.05,3.72,2.01
1.7120,0.07,0.13,-0.98,2.93,3.85,2.08
1.7270,0.07,0.12,-0.99,2.87,3.85,2.14
1.7350,0.07,0.13,-0.98,2.99,3.54,2.08
1.7520,0.07,0.12,-0.98,2.99,3.66,1.95
1.7700,0.07,0.12,-0.99,2.93,3.60,2.01
1.7860,0.07,0.12,-0.98,3.05,3.66,1.95
1.8030,0.07,0.12,-0.99,3.11,3.72,2.01
1.8190,0.07,0.15,-0.98,3.11,3.60,2.20
1.8350,0.07,0.12,-0.98,2.99,3.60,2.14
1.8510,0.07,0.12,-0.99,2.99,3.54,1.95
1.8530,0.07,0.12,-0.98,3.11,3.42,2.01
1.8690,0.07,0.12,-0.99,3.05,3.54,2.08
1.8970,0.07,0.12,-0.98,2.99,3.60,2.08
1.9120,0.07,0.13,-0.99,2.87,3.78,2.01
1.9230,0.07,0.12,-0.99,2.93,3.60,1.89
1.9400,0.07,0.13,-0.98,3.05,3.54,2.08
1.9560,0.07,0.13,-0.98,2.99,3.36,1.89
1.9730,0.07,0.12,-0.98,3.11,3.72,2.01
1.9890,0.07,0.12,-0.99,2.99,3.30,2.01
2.0050,0.07,0.12,-0.98,2.99,3.54,2.14
2.0210,0.07,0.13,-0.98,3.11,3.54,2.08
2.0360,0.07,0.12,-0.99,2.99,3.60,2.08
2.0510,0.07,0.12,-0.98,2.99,3.60,2.08
2.0670,0.07,0.12,-0.99,2.93,3.60,2.01
2.0730,0.07,0.12,-0.98,3.17,3.54,2.14
2.0880,0.07,0.12,-0.99,2.93,3.78,2.01
2.1140,0.07,0.12,-0.99,2.93,3.85,2.01
2.1240,0.07,0.12,-0.98,2.93,3.91,1.89
2.1410,0.07,0.12,-0.99,2.99,3.72,2.20
2.1570,0.07,0.13,-0.98,2.87,3.72,2.08
2.1750,0.07,0.12,-0.98,3.05,3.66,2.14
2.1910,0.07,0.12,-0.98,2.93,3.72,2.08
2.2070,0.07,0.13,-0.98,2.93,3.78,2.01
2.2220,0.07,0.12,-0.98,2.99,3.72,2.14
2.2370,0.07,0.12,-0.98,3.17,3.78,2.08
2.2420,0.07,0.12,-0.98,3.05,3.60,1.95
2.2690,0.07,0.12,-0.98,3.11,3.91,2.14
2.2850,0.07,0.13,-0.99,2.99,3.60,1.89
2.3010,0.07,0.12,-0.98,3.05,3.48,1.95
2.3160,0.07,0.12,-0.98,2.93,3.60,2.01
2.3240,0.07,0.12,-0.99,3.05,3.85,2.20
2.3440,0.07,0.12,-0.98,3.17,3.54,2.01
2.3610,0.07,0.12,-0.99,2.87,3.85,2.01
2.3790,0.07,0.12,-0.98,3.17,3.78,2.20
2.3940,0.07,0.12,-0.98,2.93,3.66,1.89
2.4110,0.07,0.12,-0.98,2.99,3.48,2.08
2.4270,0.07,0.12,-0.98,2.93,3.85,2.01
2.4440,0.07,0.12,-0.98,2.93,3.78,2.01
2.4590,0.07,0.12,-0.98,2.99,3.72,2.08
2.4760,0.07,0.12,-0.98,2.99,3.72,1.95
2.4780,0.07,0.12,-0.98,2.93,3.91,1.95
2.4930,0.07,0.12,-0.98,2.99,3.91,1.89
2.5220,0.07,0.12,-0.99,3.05,3.66,2.01
2.5310,0.07,0.12,-0.98,3.11,3.78,2.14
2.5480,0.07,0.12,-0.99,2.99,3.85,2.20
2.5640,0.07,0.13,-0.99,3.05,3.78,2.20
