Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0100,0.07,0.13,-0.98,3.36,3.36,1.77
0.0230,0.08,0.13,-0.98,3.05,3.60,1.89
0.0340,0.08,0.13,-0.98,3.23,3.11,1.77
0.0510,0.08,0.13,-0.98,3.23,3.72,1.77
0.0690,0.08,0.13,-0.98,3.23,3.42,1.77
0.0840,0.08,0.12,-0.98,3.17,3.30,1.71
0.1000,0.08,0.13,-0.98,3.11,3.36,1.95
0.1150,0.08,0.12,-0.98,3.30,2.99,1.83
0.1300,0.08,0.12,-0.98,3.17,3.11,1.89
0.1450,0.08,0.13,-0.98,3.11,3.30,1.77
0.1600,0.08,0.12,-0.98,3.05,3.42,1.77
0.1750,0.08,0.13,-0.98,3.30,3.66,1.95
0.1900,0.08,0.12,-0.98,3.17,3.17,1.83
0.2050,0.08,0.13,-0.98,3.17,3.48,1.83
0.2170,0.08,0.12,-0.98,3.30,3.36,2.01
0.2340,0.08,0.12,-0.98,3.17,3.11,1.89
0.2500,0.08,0.13,-0.98,3.23,2.81,1.77
0.2650,0.08,0.12,-0.98,3.42,3.23,1.95
0.2670,0.08,0.12,-0.98,3.42,3.17,1.89
0.2950,0.08,0.12,-0.98,3.36,3.23,1.95
0.3100,0.08,0.12,-0.98,2.99,3.36,1.77
0.3250,0.08,0.12,-0.98,3.36,3.30,1.89
0.3400,0.08,0.13,-0.98,3.36,3.17,1.83
0.3550,0.08,0.13,-0.98,3.17,3.23,1.95
0.3660,0.08,0.12,-0.98,2.93,3.17,1.95
0.3840,0.08,0.13,-0.98,3.11,3.23,1.71
0.4000,0.08,0.13,-0.98,3.17,3.11,1.83
0.4010,0.08,0.12,-0.98,3.30,3.42,1.77
0.4300,0.08,0.12,-0.98,3.17,3.36,1.89
0.4450,0.08,0.12,-0.98,2.99,3.30,1.65
0.4600,0.08,0.12,-0.98,3.36,2.87,1.77
0.4760,0.08,0.12,-0.98,3.17,3.30,1.89
0.4900,0.08,0.13,-0.98,3.11,3.23,1.83
0.5050,0.08,0.13,-0.98,3.17,3.36,1.83
0.5160,0.08,0.13,-0.98,3.17,3.36,1.95
0.5330,0.08,0.12,-0.98,3.11,2.93,1.71
0.5500,0.08,0.12,-0.98,3.23,2.99,1.83
0.5660,0.08,0.12,-0.98,3.23,2.87,1.95
0.5800,0.08,0.12,-0.98,3.17,3.36,1.71
0.5950,0.08,0.13,-0.98,3.17,3.11,1.83
0.6100,0.08,0.12,-0.98,3.30,2.99,1.77
0.6250,0.08,0.13,-0.98,3.11,3.30,1.77
0.6400,0.08,0.13,-0.98,3.30,3.05,1.89
0.6550,0.08,0.12,-0.98,3.42,3.23,1.77
0.6670,0.08,0.12,-0.98,3.17,3.36,1.77
0.6830,0.08,0.12,-0.98,3.05,2.99,1.89
0.7000,0.08,0.13,-0.98,2.99,2.87,1.83
0.7150,0.08,0.12,-0.98,3.17,3.23,1.77
0.7300,0.08,0.13,-0.98,3.11,3.23,2.14
0.7340,0.08,0.13,-0.98,3.23,3.36,1.95
0.7600,0.08,0.12,-0.98,3.11,3.30,1.83
0.7750,0.08,0.13,-0.98,3.36,3.48,1.71
