Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0070,0.07,0.13,-0.99,1.40,3.11,1.65
0.0220,0.08,0.13,-0.99,2.87,1.89,1.83
0.0370,0.07,0.13,-0.99,3.78,2.32,2.14
0.0520,0.07,0.13,-0.99,4.39,1.89,2.14
0.0670,0.07,0.13,-0.99,4.58,1.53,1.83
0.0810,0.08,0.13,-0.99,3.66,1.40,1.77
0.0960,0.08,0.13,-0.99,3.60,1.46,1.65
0.1110,0.08,0.13,-0.99,2.99,2.20,1.83
0.1260,0.08,0.13,-0.99,2.75,2.08,1.71
0.1410,0.06,0.13,-0.96,2.38,1.65,1.65
0.1560,0.07,0.13,-0.99,2.50,2.56,1.83
0.1710,0.08,0.13,-0.98,2.81,1.77,1.71
0.1860,0.08,0.13,-0.99,3.05,2.01,1.83
0.2020,0.08,0.13,-0.99,3.23,1.95,1.89
0.2170,0.08,0.13,-0.99,3.23,1.65,2.14
0.2320,0.08,0.13,-0.99,3.17,1.59,1.65
0.2460,0.08,0.13,-0.99,2.81,2.01,1.71
0.2610,0.08,0.13,-0.99,2.38,2.26,1.71
0.2760,0.08,0.13,-0.99,2.62,2.32,1.77
0.2910,0.08,0.13,-0.99,2.87,2.38,1.77
0.3060,0.08,0.13,-0.99,3.23,2.14,1.77
0.3220,0.08,0.13,-0.99,3.48,2.32,1.95
0.3370,0.08,0.13,-0.99,3.30,2.14,1.71
0.3520,0.08,0.13,-0.99,2.62,2.38,1.77
0.3670,0.08,0.12,-0.99,2.81,2.20,1.71
0.3810,0.08,0.12,-0.99,3.11,2.20,1.59
0.3970,0.07,0.12,-0.99,3.17,1.95,1.89
0.4110,0.07,0.12,-0.99,3.30,1.77,1.95
0.4270,0.08,0.13,-0.99,3.72,1.89,1.89
0.4410,0.08,0.13,-0.99,3.66,2.01,1.83
0.4580,0.08,0.14,-0.99,3.66,1.71,1.65
0.4720,0.08,0.13,-0.99,3.17,1.71,1.83
0.4890,0.08,0.12,-0.99,3.30,2.01,1.89
0.5050,0.08,0.12,-0.99,3.72,2.32,1.95
0.5200,0.07,0.13,-0.99,4.03,2.32,2.14
0.5360,0.08,0.13,-0.99,4.27,1.95,2.14
0.5530,0.08,0.13,-0.99,3.54,1.22,3.60
0.5680,0.08,0.13,-0.99,2.93,1.71,2.20
0.5830,0.07,0.15,-0.99,1.95,2.38,4.21
0.5990,0.07,0.11,-0.99,-1.65,1.28,7.63
0.6150,0.08,0.11,-0.99,1.95,1.16,7.14
0.6300,0.08,0.12,-0.99,3.42,1.59,3.36
0.6450,0.08,0.13,-0.99,4.39,1.95,1.71
0.6600,0.08,0.14,-1.00,3.11,1.77,1.53
0.6760,0.08,0.13,-0.99,1.04,1.77,1.53
0.6910,0.08,0.12,-0.99,0.55,1.59,1.59
0.7060,0.08,0.11,-0.99,2.44,1.71,1.77
0.7200,0.08,0.12,-0.99,5.19,2.44,1.89
0.7370,0.08,0.14,-0.99,4.82,2.26,1.83
0.7520,0.08,0.13,-0.99,2.69,2.32,1.59
0.7690,0.08,0.12,-0.99,2.14,2.01,1.59
0.7830,0.08,0.12,-0.99,2.38,2.38,1.71
0.7990,0.07,0.12,-0.98,2.62,2.38,1.95
0.8140,0.07,0.13,-0.99,3.91,1.59,4.21
0.8290,0.07,0.13,-0.99,2.01,1.46,3.91
0.8450,0.08,0.13,-0.99,1.59,1.71,4.76
0.8610,0.08,0.12,-0.99,1.89,1.34,4.15
0.8760,0.07,0.12,-0.99,2.44,1.77,3.30
0.8920,0.07,0.13,-0.99,2.87,1.40,4.09
0.9070,0.07,0.13,-0.99,2.44,1.40,4.21
0.9220,0.08,0.12,-0.99,3.17,1.59,3.54
0.9370,0.08,0.12,-0.99,3.30,1.65,2.56
0.9530,0.07,0.14,-0.99,2.62,2.20,2.50
0.9690,0.07,0.14,-0.99,2.32,1.89,4.21
0.9840,0.08,0.13,-0.99,2.38,1.95,4.52
1.0010,0.09,0.10,-0.99,2.56,1.83,4.09
1.0160,0.08,0.11,-0.99,3.30,1.89,3.05
1.0320,0.07,0.15,-0.98,4.33,2.08,3.54
1.0470,0.07,0.15,-0.99,3.30,1.34,5.86
1.0620,0.07,0.13,-0.98,2.75,1.40,5.37
1.0780,0.07,0.11,-1.00,3.97,1.83,3.72
1.0930,0.09,0.09,-0.99,3.54,1.77,2.87
1.1080,0.08,0.11,-0.99,3.30,2.08,1.16
1.1230,0.07,0.13,-0.99,3.17,2.26,2.01
1.1380,0.08,0.15,-0.99,4.15,1.83,4.94
1.1540,0.07,0.14,-0.99,2.69,0.85,7.63
1.1700,0.07,0.13,-0.99,2.99,0.37,6.96
1.1860,0.08,0.09,-0.99,3.60,0.55,6.04
1.2010,0.07,0.10,-0.99,3.11,1.40,1.46
1.2170,0.08,0.13,-0.99,4.33,1.89,1.65
1.2330,0.07,0.12,-0.99,3.05,2.08,1.77
1.2510,0.08,0.12,-0.99,3.78,1.89,1.89
1.2660,0.08,0.13,-0.99,3.30,1.83,1.65
1.2830,0.08,0.13,-0.99,2.93,1.83,1.59
1.2990,0.07,0.14,-0.99,3.97,2.14,1.77
1.3150,0.07,0.12,-0.99,3.36,1.40,4.33
1.3300,0.07,0.11,-0.99,3.11,1.04,4.27
1.3440,0.07,0.11,-0.99,3.05,1.22,3.54
1.3590,0.08,0.12,-0.99,2.93,1.65,1.83
1.3750,0.09,0.14,-0.99,3.11,1.83,1.16
1.3910,0.08,0.12,-0.99,2.93,2.44,0.49
1.4070,0.07,0.13,-0.99,4.03,1.77,2.99
1.4220,0.07,0.13,-0.99,3.85,1.59,5.25
1.4360,0.07,0.13,-0.99,3.17,1.28,5.80
1.4520,0.08,0.12,-0.99,2.38,1.53,5.74
1.4670,0.07,0.10,-1.00,3.11,1.95,3.36
1.4830,0.08,0.12,-0.99,3.30,2.38,2.20
1.4980,0.08,0.13,-0.99,4.15,1.22,4.03
1.5130,0.07,0.15,-1.00,3.91,1.04,6.23
1.5290,0.07,0.14,-0.99,1.40,1.40,8.73
1.5430,0.07,0.11,-0.99,2.38,0.67,8.61
1.5580,0.07,0.09,-1.00,2.99,1.65,4.52
1.5740,0.07,0.10,-0.99,3.30,1.83,2.08
1.5890,0.07,0.11,-0.99,3.66,2.20,1.95
1.6040,0.07,0.12,-0.99,2.75,2.26,1.53
1.6210,0.07,0.14,-0.99,1.83,1.71,1.95
1.6350,0.07,0.12,-0.99,2.99,1.71,4.94
1.6510,0.08,0.10,-0.99,2.93,1.77,4.33
1.6670,0.08,0.10,-0.99,3.05,2.01,1.95
1.6830,0.08,0.12,-0.99,3.42,2.08,2.32
1.6990,0.08,0.14,-0.99,4.15,2.01,2.87
1.7140,0.07,0.14,-0.99,3.36,1.46,4.21
