Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0110,0.08,0.11,-0.99,2.99,3.17,1.83
0.0260,0.08,0.11,-0.99,2.93,2.99,1.89
0.0410,0.08,0.11,-0.99,3.36,3.23,2.01
0.0560,0.08,0.11,-0.99,3.30,2.81,2.01
0.0660,0.08,0.11,-0.99,3.23,2.99,2.08
0.0830,0.08,0.11,-0.99,3.17,2.75,1.95
0.1000,0.11,0.13,-0.99,3.48,3.36,0.37
0.1160,0.08,0.11,-0.99,3.60,3.42,-1.04
0.1310,0.06,0.11,-0.99,3.48,3.36,-0.37
0.1460,0.08,0.11,-0.99,3.30,2.93,1.34
0.1610,0.08,0.11,-0.99,3.30,3.42,1.46
0.1750,0.08,0.11,-0.99,3.42,2.99,1.40
0.1900,0.08,0.11,-0.99,3.11,3.42,1.71
0.2060,0.08,0.11,-0.99,3.30,3.05,2.08
0.2170,0.08,0.11,-0.99,3.36,3.05,2.01
0.2330,0.08,0.11,-0.99,3.11,3.42,2.20
0.2490,0.08,0.11,-0.99,3.30,2.75,1.89
0.2660,0.08,0.11,-0.99,3.17,3.11,2.14
0.2810,0.08,0.11,-0.99,3.17,3.30,2.14
0.2950,0.08,0.11,-0.99,3.05,3.48,2.14
0.3110,0.08,0.11,-0.99,3.17,2.87,2.08
0.3250,0.08,0.11,-0.99,3.17,2.99,1.95
0.3410,0.08,0.11,-0.99,3.54,2.99,2.14
0.3560,0.08,0.11,-0.99,3.23,2.81,1.95
0.3670,0.08,0.11,-0.99,3.30,3.11,2.01
0.3830,0.08,0.11,-0.99,3.30,2.93,1.95
0.4000,0.08,0.11,-0.99,3.36,2.81,1.95
0.4160,0.08,0.11,-0.99,3.36,2.75,2.01
0.4320,0.08,0.11,-0.99,3.23,3.17,1.83
0.4470,0.08,0.11,-0.99,3.36,3.30,1.95
0.4630,0.08,0.11,-0.99,3.11,2.87,1.95
0.4800,0.08,0.11,-0.99,3.17,2.81,1.95
0.4950,0.08,0.11,-0.99,3.36,2.75,2.01
0.5100,0.08,0.11,-0.99,3.30,2.69,2.01
0.5250,0.08,0.11,-0.99,3.17,2.87,1.95
0.5360,0.08,0.11,-0.99,3.36,2.87,2.08
0.5550,0.08,0.11,-0.99,3.23,3.17,2.08
0.5680,0.08,0.11,-0.99,3.17,3.36,2.01
0.5850,0.08,0.11,-0.99,3.17,3.17,2.08
0.6010,0.08,0.11,-0.99,3.30,2.87,1.89
0.6160,0.08,0.11,-0.99,3.30,3.05,1.83
0.6320,0.08,0.11,-0.99,2.93,3.11,2.01
0.6470,0.08,0.11,-0.99,3.23,2.93,2.08
0.6630,0.08,0.11,-0.99,3.11,2.56,1.95
0.6780,0.08,0.11,-0.99,3.23,3.23,2.08
0.6850,0.08,0.11,-0.99,3.11,3.17,1.95
0.7010,0.08,0.11,-0.99,3.17,2.62,1.95
0.7230,0.08,0.11,-0.99,3.30,2.75,2.08
0.7390,0.08,0.11,-0.99,3.23,2.93,2.01
0.7560,0.08,0.11,-0.99,3.30,2.93,1.95
0.7730,0.08,0.11,-0.99,3.42,2.81,2.01
0.7890,0.08,0.11,-0.99,3.11,3.05,2.01
0.8050,0.08,0.11,-0.99,3.23,3.17,2.08
0.8200,0.08,0.11,-0.99,3.23,2.93,2.08
0.8360,0.08,0.11,-0.99,3.05,2.99,2.08
0.8510,0.08,0.11,-0.99,2.93,2.75,2.14
0.8670,0.08,0.11,-0.99,3.30,3.11,2.01
0.8830,0.08,0.11,-0.99,3.36,2.81,2.08
0.8970,0.08,0.11,-0.99,3.30,3.17,2.01
0.9130,0.08,0.11,-0.99,3.11,3.17,2.01
0.9230,0.08,0.11,-0.99,3.23,2.99,2.01
0.9390,0.08,0.11,-0.99,3.36,3.11,2.08
0.9600,0.08,0.11,-0.99,3.36,2.75,1.89
0.9770,0.08,0.11,-0.99,3.23,2.69,1.95
0.9930,0.08,0.11,-0.99,3.23,2.99,1.95
1.0090,0.08,0.11,-0.99,3.30,3.05,1.89
1.0110,0.08,0.11,-0.99,3.11,3.05,2.08
1.0400,0.08,0.11,-0.99,3.17,3.36,2.01
1.0550,0.08,0.11,-0.99,3.11,3.11,2.01
1.0660,0.08,0.11,-0.99,3.17,3.11,1.89
1.0850,0.08,0.11,-0.99,3.23,2.81,2.14
1.1010,0.08,0.11,-0.99,3.11,2.99,2.01
1.1160,0.08,0.11,-0.99,3.30,3.23,2.01
1.1300,0.08,0.11,-0.99,3.17,2.93,2.08
1.1350,0.08,0.11,-0.99,3.30,2.87,2.01
1.1620,0.08,0.11,-0.99,3.30,2.99,1.89
1.1730,0.08,0.11,-0.99,3.17,3.30,1.89
1.1900,0.08,0.11,-0.99,3.23,3.11,1.89
1.2070,0.08,0.11,-0.99,3.23,2.87,2.01
1.2220,0.08,0.11,-0.99,3.17,2.93,2.14
1.2390,0.08,0.11,-0.99,3.30,2.75,1.95
1.2560,0.08,0.11,-0.99,3.36,2.75,2.08
1.2730,0.08,0.11,-0.99,3.23,3.05,2.01
1.2880,0.08,0.11,-0.99,3.23,2.99,1.95
1.3030,0.08,0.11,-0.99,3.36,3.05,1.95
1.3190,0.08,0.11,-0.99,3.23,2.93,2.01
1.3340,0.08,0.11,-0.99,3.05,3.23,1.95
1.3400,0.08,0.11,-0.99,3.23,2.99,1.89
1.3640,0.08,0.11,-0.99,3.17,3.23,2.08
1.3790,0.08,0.11,-0.99,3.17,3.23,2.08
1.3890,0.08,0.11,-0.99,3.17,2.81,1.95
1.4070,0.08,0.11,-0.99,3.11,3.48,2.08
1.4230,0.08,0.11,-0.99,3.17,3.30,1.95
1.4400,0.08,0.11,-0.99,3.23,2.81,1.89
1.4560,0.08,0.11,-0.99,3.05,2.99,2.01
1.4730,0.08,0.11,-0.99,3.11,3.30,2.14
1.4890,0.08,0.11,-0.99,3.11,2.99,1.89
1.5050,0.08,0.11,-0.99,3.17,2.93,2.14
1.5200,0.08,0.11,-0.99,3.17,3.11,2.01
1.5350,0.08,0.11,-0.99,3.17,2.87,2.01
1.5500,0.08,0.11,-0.99,3.05,3.36,1.95
1.5570,0.08,0.11,-0.99,3.17,2.69,1.95
1.5720,0.08,0.11,-0.99,3.05,2.93,1.83
1.5920,0.08,0.11,-0.99,3.17,3.42,1.95
1.6090,0.08,0.11,-0.99,3.23,2.81,1.89
1.6250,0.08,0.11,-0.99,3.17,2.93,1.89
1.6430,0.08,0.11,-0.99,3.11,2.93,1.95
1.6590,0.08,0.11,-0.99,3.11,2.93,1.89
1.6750,0.08,0.11,-0.99,3.05,3.23,1.95
1.6910,0.08,0.11,-0.99,3.05,3.30,2.01
1.7070,0.08,0.11,-0.99,3.17,3.05,2.01
1.7240,0.08,0.11,-0.99,3.11,2.87,1.95
1.7400,0.08,0.11,-0.99,3.30,2.87,1.89
1.7550,0.08,0.11,-0.99,3.05,3.11,2.01
1.7590,0.08,0.11,-0.99,3.11,2.75,1.95
