Timestamp, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0.0100,0.08,0.13,-0.99,2.38,4.88,2.14
0.0180,0.07,0.14,-1.00,1.28,4.76,2.01
0.0350,0.04,0.11,-0.99,0.12,5.07,1.89
0.0500,0.08,0.11,-0.98,4.64,3.42,2.08
0.0680,0.07,0.12,-0.99,2.69,3.17,2.01
0.0840,0.07,0.13,-0.99,2.99,3.60,2.01
0.1000,0.07,0.13,-0.99,2.87,3.91,2.08
0.1010,0.07,0.13,-1.00,3.23,3.42,2.08
0.1310,0.07,0.13,-0.99,2.56,3.60,2.08
0.1460,0.07,0.12,-0.99,3.11,3.42,1.95
0.1610,0.07,0.13,-0.99,2.81,3.42,2.01
0.1760,0.07,0.13,-1.00,3.17,3.54,2.14
0.1900,0.07,0.12,-0.99,2.44,3.66,2.08
0.2050,0.07,0.12,-0.99,2.75,3.72,2.14
0.2170,0.07,0.13,-1.00,2.87,3.91,2.01
0.2330,0.07,0.12,-0.99,2.81,3.91,2.01
0.2500,0.07,0.12,-0.99,2.87,4.03,2.08
0.2660,0.07,0.12,-0.99,2.99,3.66,1.95
0.2800,0.07,0.13,-1.00,3.42,3.60,2.14
0.2840,0.07,0.13,-0.99,2.44,3.66,1.89
0.3110,0.07,0.12,-0.99,2.56,3.30,1.89
0.3260,0.07,0.12,-1.00,3.05,3.78,2.01
0.3410,0.07,0.13,-0.99,3.23,3.48,2.01
0.3500,0.07,0.12,-0.99,3.30,3.36,2.14
0.3660,0.08,0.13,-1.00,3.85,3.48,2.01
0.3870,0.07,0.13,-0.99,3.05,3.48,2.14
0.4020,0.07,0.13,-0.99,3.17,3.48,2.08
0.4030,0.07,0.13,-0.99,2.50,4.03,1.89
0.4320,0.07,0.12,-0.99,2.69,3.85,2.14
0.4470,0.08,0.13,-0.99,3.54,3.60,1.95
0.4550,0.07,0.13,-0.99,3.42,3.48,2.01
0.4770,0.07,0.13,-0.99,3.11,3.54,1.95
0.4920,0.07,0.13,-0.99,2.81,3.48,1.89
0.5080,0.07,0.12,-0.99,2.69,3.97,2.01
0.5230,0.07,0.12,-0.99,2.99,3.91,2.01
0.5380,0.08,0.13,-0.99,3.30,3.54,1.95
0.5530,0.07,0.12,-0.99,3.05,3.36,2.01
0.5680,0.08,0.12,-0.99,2.99,3.60,2.14
0.5830,0.07,0.13,-0.99,2.87,3.30,1.89
0.5940,0.07,0.13,-0.99,2.87,3.54,2.01
0.6080,0.08,0.13,-0.99,3.23,3.60,2.20
0.6240,0.08,0.13,-0.99,2.99,3.48,2.08
0.6440,0.07,0.12,-1.00,2.93,3.42,2.14
0.6590,0.07,0.13,-0.99,3.11,3.30,2.08
0.6740,0.07,0.13,-0.99,2.99,3.60,2.14
0.6900,0.07,0.12,-0.99,2.62,3.54,2.01
0.7060,0.07,0.13,-0.99,3.48,3.66,2.32
0.7220,0.07,0.13,-0.99,3.36,3.60,2.20
0.7370,0.07,0.13,-0.99,2.87,3.48,2.08
0.7450,0.07,0.12,-0.99,2.50,3.72,2.32
0.7680,0.07,0.12,-0.99,2.81,3.91,2.62
0.7770,0.07,0.12,-0.99,3.11,3.85,2.20
0.7990,0.07,0.12,-0.99,3.60,3.36,2.08
0.8110,0.07,0.13,-1.00,3.30,3.48,1.95
0.8280,0.07,0.13,-0.99,3.11,3.54,2.08
0.8440,0.08,0.13,-0.99,3.17,3.30,2.01
0.8600,0.07,0.12,-0.99,2.99,3.23,2.14
0.8640,0.07,0.13,-0.99,3.36,3.66,2.14
0.8900,0.07,0.13,-0.99,3.11,3.72,2.20
0.9050,0.07,0.13,-0.99,3.54,3.60,2.14
0.9150,0.07,0.13,-0.99,3.30,3.60,2.08
0.9300,0.07,0.13,-0.99,3.17,3.78,2.14
0.9510,0.07,0.12,-0.99,3.05,3.66,2.08
0.9660,0.07,0.12,-0.99,3.17,3.97,2.20
0.9820,0.07,0.13,-0.99,3.60,3.66,2.20
0.9970,0.07,0.13,-0.99,3.48,3.54,2.08
1.0010,0.07,0.13,-0.99,3.05,3.72,2.08
1.0280,0.07,0.12,-1.00,2.50,3.78,2.38
1.0440,0.07,0.12,-1.00,3.42,3.78,2.62
1.0510,0.07,0.12,-0.99,3.42,3.85,2.50
1.0740,0.08,0.13,-0.99,3.30,3.42,2.44
1.0890,0.08,0.13,-0.99,3.17,3.66,2.50
1.1010,0.08,0.13,-0.99,2.75,3.48,2.44
1.1170,0.09,0.11,-1.01,2.62,3.91,2.08
1.1350,0.07,0.12,-1.00,2.99,3.66,2.08
1.1510,0.07,0.12,-0.99,2.38,3.60,2.01
1.1670,0.07,0.13,-0.99,3.60,3.48,1.95
1.1820,0.08,0.13,-0.99,3.54,3.66,2.08
1.1990,0.07,0.13,-0.99,3.42,3.36,1.89
1.2150,0.07,0.12,-0.99,2.99,3.48,1.95
1.2300,0.07,0.12,-0.99,2.62,3.72,2.01
1.2450,0.07,0.12,-0.99,3.11,3.66,2.01
1.2510,0.07,0.13,-0.99,3.72,3.42,2.08
1.2670,0.07,0.13,-0.99,3.05,3.48,1.89
1.2880,0.07,0.13,-0.99,3.11,3.42,2.01
1.3050,0.08,0.13,-1.00,2.69,3.85,2.08
1.3200,0.07,0.12,-0.99,2.87,3.54,2.01
1.3380,0.07,0.12,-0.99,3.72,3.42,2.08
1.3540,0.07,0.13,-0.99,4.33,3.60,2.08
1.3550,0.07,0.13,-0.99,4.21,4.03,2.26
1.3770,0.07,0.13,-0.99,4.09,3.78,2.08
1.3880,0.07,0.13,-0.99,4.52,3.72,2.26
1.4040,0.07,0.12,-0.99,3.11,3.36,2.08
1.4210,0.07,0.11,-0.96,3.48,3.48,1.95
1.4380,0.07,0.12,-0.99,3.11,3.85,2.20
1.4540,0.07,0.13,-0.99,5.55,3.23,2.14
1.4770,0.07,0.12,-0.99,3.48,3.54,2.08
1.4880,0.07,0.12,-0.99,3.11,3.60,2.08
1.5030,0.07,0.13,-0.99,3.42,3.60,2.08
1.5220,0.07,0.13,-0.99,2.81,3.36,1.89
1.5380,0.07,0.13,-0.99,2.99,3.48,1.95
1.5530,0.07,0.13,-0.99,3.72,3.30,1.95
1.5530,0.07,0.13,-0.99,3.11,3.42,1.95
1.5780,0.07,0.13,-0.99,2.75,3.66,2.01
1.5880,0.07,0.12,-0.99,2.50,3.72,1.89
1.6050,0.07,0.13,-0.99,2.69,3.85,1.95
1.6200,0.07,0.13,-0.99,2.75,3.60,1.95
1.6480,0.07,0.13,-0.99,2.99,3.66,2.14
1.6540,0.07,0.13,-0.99,2.69,3.48,1.95
1.6780,0.07,0.13,-0.99,2.69,3.42,2.08
1.6870,0.07,0.12,-0.99,2.32,3.85,1.95
1.7090,0.07,0.12,-0.99,2.50,3.72,1.83
1.7260,0.07,0.13,-0.99,3.54,3.72,2.01
1.7430,0.08,0.13,-0.99,3.05,3.97,2.08
1.7430,0.07,0.12,-0.99,3.11,3.97,2.14
1.7730,0.07,0.12,-0.99,2.87,3.85,1.89
1.7880,0.07,0.12,-0.99,2.69,3.60,2.08
1.8040,0.07,0.12,-1.00,2.50,3.48,1.95
1.8190,0.07,0.13,-1.00,4.15,3.11,2.14
1.8340,0.07,0.13,-0.99,3.72,3.54,2.26
1.8430,0.07,0.13,-1.00,2.87,3.91,1.89
1.8590,0.07,0.12,-0.99,2.75,3.48,1.77
1.8790,0.07,0.13,-0.99,3.05,3.66,1.89
1.8940,0.07,0.12,-0.99,2.99,3.42,2.01
1.9090,0.07,0.13,-0.99,3.97,3.17,2.08
1.9250,0.07,0.12,-0.99,3.66,3.23,2.01
1.9400,0.07,0.13,-0.99,3.54,2.93,1.89
1.9550,0.07,0.12,-0.99,2.75,3.17,1.83
1.9700,0.07,0.13,-0.99,3.36,3.66,2.14
1.9850,0.07,0.14,-1.01,3.36,3.36,1.83
1.9970,0.07,0.13,-0.99,3.30,3.91,2.08
2.0120,0.07,0.14,-1.00,4.64,3.42,2.08
2.0300,0.07,0.12,-0.99,2.62,3.66,2.01
2.0450,0.07,0.13,-0.99,3.54,3.60,1.95
2.0600,0.07,0.13,-1.00,2.81,3.42,1.95
2.0760,0.07,0.13,-0.99,2.87,3.66,2.08
2.0840,0.07,0.13,-0.99,2.75,3.48,1.89
2.1080,0.07,0.13,-0.99,2.81,3.23,1.89
2.1230,0.07,0.13,-0.99,2.93,3.42,1.95
2.1380,0.07,0.13,-0.99,2.62,3.42,1.89
2.1500,0.07,0.12,-0.99,2.38,3.72,1.95
2.1680,0.07,0.13,-0.99,3.23,3.60,2.14
2.1830,0.07,0.13,-0.99,3.54,3.48,2.01
2.1980,0.07,0.13,-0.99,2.87,3.66,2.14
2.2140,0.07,0.13,-0.99,2.69,3.85,2.08
2.2300,0.07,0.12,-0.99,2.69,3.42,1.95
2.2460,0.07,0.13,-0.99,3.05,3.60,1.95
2.2610,0.07,0.13,-0.99,3.17,3.30,2.01
2.2760,0.07,0.13,-0.99,3.36,3.42,2.08
2.2830,0.07,0.13,-0.99,2.44,3.66,2.01
2.2990,0.07,0.12,-0.99,2.99,3.97,1.95
2.3190,0.07,0.13,-1.00,3.72,3.48,2.14
2.3370,0.07,0.12,-0.99,3.05,3.42,1.95
2.3530,0.07,0.13,-0.99,2.93,3.85,1.89
2.3680,0.07,0.13,-0.99,2.69,3.66,1.95
2.3840,0.07,0.13,-0.99,3.54,3.66,1.95
2.3990,0.07,0.13,-0.99,3.17,4.09,2.01
2.4140,0.07,0.13,-0.99,3.11,3.36,2.14
2.4290,0.07,0.12,-0.99,2.87,3.60,2.20
2.4440,0.07,0.13,-0.99,3.17,3.91,2.14
2.4530,0.07,0.13,-0.99,3.17,3.78,1.95
2.4680,0.07,0.13,-0.99,3.17,3.97,2.08
2.4900,0.07,0.13,-0.99,2.75,3.85,1.95
2.5060,0.07,0.12,-0.99,3.17,3.42,2.08
2.5230,0.07,0.13,-0.99,3.36,3.48,2.14
2.5380,0.07,0.13,-0.99,2.99,3.66,2.01
2.5410,0.07,0.13,-0.99,2.81,3.60,2.01
2.5700,0.07,0.12,-0.99,2.69,3.42,2.08
2.5860,0.07,0.12,-0.99,3.23,3.78,1.89
2.6020,0.07,0.13,-0.99,3.11,3.66,1.89
2.6180,0.07,0.13,-0.99,2.99,3.60,2.01
2.6340,0.07,0.13,-0.99,2.87,3.48,1.89
2.6490,0.07,0.12,-0.99,2.75,3.11,2.01
2.6560,0.07,0.13,-0.99,3.78,3.36,2.01
2.6780,0.07,0.13,-0.99,2.75,3.85,2.01
2.6970,0.07,0.13,-0.99,3.17,3.54,2.08
2.7060,0.07,0.13,-0.99,3.23,3.60,2.08
2.7220,0.07,0.13,-0.99,2.93,3.42,2.01
2.7410,0.07,0.13,-0.99,2.99,3.54,2.08
2.7580,0.07,0.13,-0.99,2.75,3.60,2.01
2.7760,0.07,0.13,-0.99,2.69,3.48,2.01
2.7920,0.07,0.13,-0.99,2.99,3.78,1.89
2.8090,0.07,0.13,-0.99,3.23,3.48,2.14
2.8240,0.07,0.13,-0.99,3.36,3.36,1.95
2.8410,0.07,0.13,-0.99,3.23,3.60,2.08
2.8560,0.07,0.13,-1.00,3.66,3.48,2.01
2.8720,0.07,0.12,-0.99,3.11,3.72,1.89
2.8870,0.07,0.13,-0.99,3.54,3.78,2.14
2.9020,0.07,0.12,-0.99,3.36,3.72,1.95
2.9130,0.07,0.13,-0.99,3.17,3.78,2.14
2.9300,0.07,0.13,-0.99,2.99,3.85,2.14
2.9450,0.07,0.13,-0.99,3.17,3.72,2.08
2.9630,0.07,0.13,-0.99,3.17,3.66,2.14
2.9780,0.07,0.13,-0.99,3.48,3.60,2.14
2.9840,0.07,0.12,-0.99,2.56,3.66,1.77
3.0090,0.07,0.12,-0.99,2.81,3.36,2.01
3.0240,0.07,0.13,-0.99,3.30,3.42,1.89
